Time(s),rhoInlet(Kg/m3)
1.27,2169.08973993,127672.285415,130331.618933,132990.952445,135650.285961,138309.619473,140968.952987,143628.286484,146287.619836,197105.13873,151606.804754,154266.520201,156926.367023,159586.213314,162246.059608,164905.905902,167565.752195,170225.598489
200.23000000000002,2164.4010818,127372.593277,130026.410531,132680.227784,135334.045038,137987.862291,140641.679544,143295.496789,145949.3139,196565.235736,152084.482204,153911.254052,156565.351175,159219.448001,161873.544827,164527.641654,167181.73848,169835.835307
2500.23,2079.63671095,122336.895579,124887.011053,127437.126526,129987.241999,132537.357472,135087.472945,137637.588789,140246.791394,187196.716272,156791.723351,147850.065994,150388.271794,152938.426294,155488.580811,158038.735328,160588.889844,163139.044361
4500.23,1942.8715809,114276.434418,116658.856006,119041.277595,121423.699183,123806.120771,126188.542374,128571.435639,131349.33154,172158.709698,148914.915433,138257.005461,140483.244605,142865.584673,145248.030947,147630.477223,150012.923499,152395.369775
7000.23,1687.11136834,99220.8300558,101289.63288,103358.435704,105427.238528,107496.041355,109564.859812,111643.495569,114553.949394,144060.348495,129335.020787,120366.335789,121981.753227,124046.533147,126115.348345,128184.168659,130252.988975,132321.80929
8250.23,1547.6954224,91016.6026789,92914.448803,94812.2949271,96710.1410512,98607.9872605,100505.932225,102425.117869,105267.889054,128747.541074,117899.001483,110562.962215,111903.299759,113790.852394,115688.673784,117586.53527,119484.396782,121382.258294
9000.23,1469.64745535,86423.9853698,88226.1261839,90028.2669981,91830.4078123,93632.5490247,95434.919267,97266.9734586,100032.570378,120175.594487,111365.109879,105055.209567,106263.261771,108049.830404,109851.882675,111654.037728,113456.19292,115258.348112
10500.23,1338.02467993,78678.8183122,80319.5583268,81960.2983415,83601.038362,85241.7826536,86883.3473152,88572.4535371,91143.2594997,105719.832271,100164.587315,95731.2822952,96755.8003712,98368.1785897,100008.499019,101649.249909,103290.002671,104930.755434
12000.23,1244.36117298,73166.705233,74692.5916333,76218.4780337,77744.3645285,79270.2747397,80798.2069562,82390.0863218,84768.9749913,95432.6280356,92059.2820096,89066.7223301,89994.9590671,91478.5977723,93003.2931535,94529.1788076,96055.0766524,97580.9745407
14000,1169.78435387,68776.3070269,70210.7449041,71645.1827876,73079.6220066,74514.1837566,75953.4983888,77475.6538522,79669.7094257,87240.3148864,85525.4773773,83748.7168435,84619.5592249,85992.8707996,87424.1200782,88858.4942525,90292.9415746,91727.3896354
