0,6
0.31000000000000005,5.999996216799063
70.23,5.9995104564707304
130.23000000000002,5.999169020221443
190.23000000000002,5.99892539129752
200.23000000000002,5.998891032026559
260.23,5.998709575721628
320.23,5.99855885077798
380.23,5.998429059470263
440.23,5.998314550403448
500.23,5.99821174435953
560.23,5.9981182203692605
620.23,5.9980322587254955
680.23,5.9979525906287785
740.23,5.997878251176753
800.23,5.997808488185098
0,6
0.31000000000000005,5.999996216799063
65.11,5.999572217192547
125.11,5.999226671259891
185.11,5.99897966859792
200.11,5.998928088564578
260.11,5.99874811498382
320.11,5.998598363172057
380.11,5.99846926488655
440.11,5.998355277243123
500.11,5.998252879352309
560.11,5.998159684544929
620.11,5.998073994674843
0,6
0.31000000000000005,5.9999996216799065
65.11,5.999957221719256
125.11,5.999803930661091
185.11,5.99955692799912
200.11,5.999505347965778
260.11,5.99932537438502
320.11,5.999175622573257
380.11,5.99904652428775
440.11,5.998932536644323
500.11,5.998830138753509
560.11,5.998736943946129
620.11,5.998651254076043
0,6
0.31000000000000005,5.9999996216799065
61.269999999999996,5.999962006260203
121.27,5.999827595202461
181.26999999999998,5.999578176192396
200.26999999999998,5.999512868376407
260.27,5.999334225490933
320.27,5.999185348977721
380.27,5.999056874932526
440.27,5.998943357424464
500.27,5.998841327802325
560.27,5.998749173348536
