Time,Depth(m),Pressure(Pa)
0.0,6.68,145105.58080745483
0.0,6.69,145322.80473067623
0.0,6.7,145540.02865386094
0.0,6.71,145757.25257713813
0.0,6.72,145974.47650034243
0.0,6.73,146191.70042356316
0.0,6.74,146408.9243468204
0.0,6.75,146626.14827004948
0.0,6.76,146843.37219323582
0.0,6.77,147060.59611649864
0.0,6.78,147277.8200397399
0.0,6.79,147495.04396296167
0.0,6.8,147712.26788620188
0.0,6.81,147929.49180951048
0.0,6.82,148146.71573274932
0.0,6.83,148363.9396560267
0.0,6.84,148581.16357942083
0.0,6.85,148798.387502726
0.0,6.86,149015.61142616338
0.0,6.87,149232.83534967934
0.0,6.88,149450.05927330028
0.0,6.89,149667.28319686616
0.0,6.9,149884.50712110437
0.0,6.91,150101.73104635498
0.0,6.92,150318.95495507654
0.0,6.93,150536.1788924749
0.0,6.94,150753.40342848797
0.0,6.95,150970.6210477175
0.0,6.96,151187.8797330565
0.0,6.97,151404.96210100775
0.0,6.98,151622.46281423597
0.0,6.99,152192.01343539744
0.0,7.0,202080.24100537266
0.0,7.01,202377.57385498198
0.0,7.02,202666.92253994645
0.0,7.03,202954.76263137694
0.0,7.04,203243.4272812108
0.0,7.05,203532.34497149382
0.0,7.06,203820.81632115136
0.0,7.07,204109.82132930506
0.0,7.08,204398.53739708787
0.0,7.09,204687.0672978234
0.0,7.1,204976.6361311126
0.0,7.11,154442.26152979114
0.0,7.12,154663.39897169854
0.0,7.13,154880.65796700766
0.0,7.14,155097.88187873104
0.0,7.15,155315.1052819472
0.0,7.16,155532.3292752971
0.0,7.17,155749.55320925778
0.0,7.18,155966.7771443759
0.0,7.19,156184.0010807966
0.0,7.2,156401.22501720375
0.0,7.21,156618.44895385896
0.0,7.22,156835.67289060837
0.0,7.23,157052.8968274513
0.0,7.24,157270.12076436076
0.0,7.25,157487.34470131094
0.0,7.26,157704.5686383018
0.0,7.27,157921.79257531458
0.0,7.28,158139.01651234596
0.0,7.29,158356.24044939072
0.0,7.3,158573.46438644486
0.0,7.31,158790.68832350487
0.0,7.32,159007.91226057068
0.0,7.33,159225.13619764085
0.0,7.34,159442.3601347127
0.0,7.35,159659.5840717859
0.0,7.36,159876.8080088611
0.0,7.37,160094.03194593638
0.0,7.38,160311.2558830115
0.0,7.39,160528.47982008773
0.0,7.4,160745.70375716503
0.0,7.41,160962.92769424187
0.0,7.42,161180.1516313185
0.0,7.43,161397.37556839595
0.0,7.44,161614.59950547293
0.0,7.45,161831.82344254965
0.0,7.46,162049.04737962695
0.0,7.47,162266.27131670463
0.0,7.48,162483.49525378243
0.0,7.49,162700.71919085982
0.0,7.5,162917.94312793668
0.0,7.51,163135.16706501372
0.0,7.52,163352.3910020908
0.0,7.53,163569.6149391679
0.0,7.54,163786.83887624586
0.0,7.55,164004.06281332282
0.0,7.56,164221.2867503995
0.0,7.57,164438.51068747722
0.0,7.58,164655.73462455446
0.0,7.59,164872.95856163092
0.0,7.6,165090.1824987081
0.0,7.61,165307.40643578616
0.0,7.62,165524.6303728632
0.0,7.63,165741.85430994007
0.0,7.64,165959.07824701752
0.0,7.65,166176.30218409447
0.0,7.66,166393.52612117125
0.0,7.67,166610.75005824867
0.0,7.68,166827.97399532673
0.0,7.69,167045.19793240353
0.0,7.7,167262.42186948057
0.0,7.71,167479.64580655834
0.0,7.72,167696.8697436353
0.0,7.73,167914.0936807118
0.0,7.74,168131.31761778932
0.0,7.75,168348.54155486752
0.0,7.76,168565.76549194416
0.0,7.77,168782.9894290213
0.0,7.78,169000.2133660988
0.0,7.79,169217.4373031759
0.0,7.8,169434.66124025264
0.0,7.81,169651.88517733043
0.0,7.82,169869.1091144084
0.0,7.83,170086.33305148536
0.0,7.84,170303.55698856237
0.0,7.85,170520.78092563976
0.0,7.86,170738.0048627163
0.0,7.87,170955.2287997928
0.0,7.88,171172.4527368705
0.0,7.89,171389.67667394876
0.0,7.9,171606.90061102604
0.0,7.91,171824.12454810416
0.0,7.92,172041.34848518082
0.0,7.93,172258.57242225806
0.0,7.94,172475.7963593354
0.0,7.95,172693.02029641366
0.0,7.96,172910.24423348904
0.0,7.97,173127.46817056756
0.0,7.98,173344.6921076437
0.0,7.99,173561.9160447202
200.0,6.0,130252.1716417628
200.0,6.01,130469.27615522516
200.0,6.02,130686.3806686918
200.0,6.03,130903.48518215875
200.0,6.04,131120.58969562227
200.0,6.05,131337.6942090933
200.0,6.06,131554.79872255775
200.0,6.07,131771.9032360242
200.0,6.08,131989.00774948593
200.0,6.09,132206.11226295796
200.0,6.1,132423.2167764206
200.0,6.11,132640.321289885
200.0,6.12,132857.42580335375
200.0,6.13,133074.5303168167
200.0,6.14,133291.63483028326
200.0,6.15,133508.73934375006
200.0,6.16,133725.84385721912
200.0,6.17,133942.9483706804
200.0,6.18,134160.05288415158
200.0,6.19,134377.1573976151
200.0,6.2,134594.26191107865
200.0,6.21,134811.3664245466
200.0,6.22,135028.4709380124
200.0,6.23,135245.57545148075
200.0,6.24,135462.67996494262
200.0,6.25,135679.78447841338
200.0,6.26,135896.8889918768
200.0,6.27,136113.99350534054
200.0,6.28,136331.09801880832
200.0,6.29,136548.20253227444
200.0,6.3,136765.30704574267
200.0,6.31,136982.41155920541
200.0,6.32,137199.5160726754
200.0,6.33,137416.62058613848
200.0,6.34,137633.72509960487
200.0,6.35,137850.82961307082
200.0,6.36,138067.93412653633
200.0,6.37,138285.0386400045
200.0,6.38,138502.14315346783
200.0,6.39,138719.24766693544
200.0,6.4,138936.3521804018
200.0,6.41,139153.45669386763
200.0,6.42,139370.56120733276
200.0,6.43,139587.66572079912
200.0,6.44,139804.77023426513
200.0,6.45,140021.8747477329
200.0,6.46,140238.97926119683
200.0,6.47,140456.0837746653
200.0,6.48,140673.18828813065
200.0,6.49,140890.29280159672
200.0,6.5,141107.3973150624
200.0,6.51,141324.50182852935
200.0,6.52,141541.60634199402
200.0,6.53,141758.71085546087
200.0,6.54,141975.81536892784
200.0,6.55,142192.9198823925
200.0,6.56,142410.02439585814
200.0,6.57,142627.12890932738
200.0,6.58,142844.23342279255
200.0,6.59,143061.3379362569
200.0,6.6,143278.44244972564
