Time(s),rhoInlet(Kg/m3)
1.0230000000000001,1703.58408326,99236.870305,96243.9836869,93251.34674,90257.543692,87265.038607,84273.0841205,81279.7368544,78280.3128148,92644.1392625,76124.1201344,77452.8971369,79550.8592393,81639.8735612,83728.8921388,85817.9121452,87906.9321272,89995.9521093
212.767,1700.76066598,56922.5370447,58689.1651691,60454.7604926,62221.7861157,63987.3610177,65754.0211959,67520.915135,69285.7696714,70349.1539297,73048.5877722,75038.2460878,77124.4550175,79210.0146273,81295.5722616,83381.1300301,85466.6877967,87552.2455634
2512.767,1652.71010693,53422.8480493,55505.0582726,57587.3608359,59669.6117765,61751.8934654,63834.163328,65916.4585051,68008.7861116,68136.3962581,73219.2894376,75249.7730231,77277.8805073,79304.5271294,81331.1625149,83357.7982883,85384.4340569,87411.0698255
4512.767,1575.25813945,53056.6247085,55082.8729229,57109.4207694,59135.8128072,61162.328509,63193.1828936,65325.1932482,67857.5854233,68543.7449696,73143.0665836,75173.0873325,77108.5879828,79040.3136179,80971.973425,82903.6337181,84835.2940116,86766.9543051
7012.767,1430.67015346,52905.188344,54812.3165758,56742.3016478,58775.3394342,61015.5169538,63401.2120022,65828.5720195,68260.5461727,69096.3918737,72926.8827067,74810.8673865,76577.4142291,78332.026647,80086.3874615,81840.7467283,83595.106004,85349.4652796
8252.767,1352.60268223,53171.4012645,55123.2011189,57216.722951,59421.2373641,61674.2130579,63940.3974352,66208.9947335,68476.5231158,69385.7038245,72807.2357518,74583.4787002,76258.0747859,77917.2271313,79575.8614269,81234.4904736,82893.1195126,84551.7485517
9012.767,1307.99023214,53551.7148933,55598.2755527,57726.9031543,59889.685485,62063.5216517,64239.5045286,66415.9527257,68591.3287865,69526.3818149,72736.3898534,74446.5072206,76068.1647917,77672.8354103,79276.7689466,80880.6920082,82484.6150304,84088.5380525
10512.767,1233.85161808,54771.9936974,56762.6954385,58767.2387097,60773.4044614,62780.0181703,64786.6245312,66793.373901,68799.6394498,69587.3032088,72619.307476,74215.9840648,75748.8576415,77263.1426835,78776.186139,80289.1969858,81802.2075333,83315.21808
12012.767,1181.14685207,56018.3475612,57864.2277557,59718.570495,61572.9361657,63427.3554398,65281.7579672,67136.2175031,68990.6758028,69801.4061859,72537.9705026,74052.8341542,75521.926076,76972.1731491,78420.6320645,79869.0147512,81317.3960881,82765.7774154
14000,1139.39847367,57353.5807054,59038.1280422,60733.3214151,62428.5084659,64123.7022006,65818.8864028,67514.0778178,69209.4291147,69905.3565809,72488.1502691,73934.3832857,75352.9526333,76752.8881683,78150.2596126,79547.4531261,80944.6406032,82341.8279823
