Time,Depth(m),Pressure(Pa)
200.0,7.67,106863.94723970525
200.0,7.68,107003.30433883416
200.0,7.69,107142.66143796305
200.0,7.7,107282.0185370915
200.0,7.71,107421.37563622092
200.0,7.72,107560.73273534975
200.0,7.73,107700.08983447922
200.0,7.74,107839.44693360841
200.0,7.75,107978.80403273783
200.0,7.76,108118.16113186696
200.0,7.77,108257.51823099444
200.0,7.78,108396.87533012261
200.0,7.79,108536.2324292504
200.0,7.8,108675.58952838054
200.0,7.81,108814.94662751029
200.0,7.82,108954.30372664049
200.0,7.83,109093.66082576964
200.0,7.84,109233.01792489747
200.0,7.85,109372.37502402639
200.0,7.86,109511.73212315541
200.0,7.87,109651.0892222836
200.0,7.88,109790.44632141276
200.0,7.89,109929.80342054175
200.0,7.9,110069.16051967065
200.0,7.91,110208.51761879945
200.0,7.92,110347.87471792925
200.0,7.93,110487.23181705792
200.0,7.94,110626.58891618665
200.0,7.95,110765.9460153152
200.0,7.96,110905.3031144459
200.0,7.97,111044.660213575
200.0,7.98,111184.01731270255
200.0,7.99,111323.3744118307
