Time(s),rhoInlet(Kg/m3)
1.27,1703.58091227,100272.434447,102359.866871,104453.572373,106455.884996,108488.863238,110578.602463,112667.391856,114756.861301,145798.057833,118933.658729,121021.716402,123110.737557,125199.753646,127288.769739,129377.785832,131466.801926,133555.81802
200.23000000000002,1700.93381498,100092.902988,102177.201223,104260.026848,106342.426387,108424.580496,110508.271392,112590.617068,114673.114528,145619.007119,119657.067541,120926.969457,123012.743044,125098.513128,127184.283219,129270.053309,131355.8234,133441.59349
2500.23,1653.07800422,97228.9948083,99255.3369959,101281.679124,103308.021288,105334.363428,107360.705574,109387.054697,111504.386389,140326.403448,123475.031921,117519.321678,119520.84084,121547.92697,123575.013872,125602.100775,127629.187678,129656.27458
4500.23,1575.86388563,92672.2148139,94604.1346672,96536.054504,98467.9743509,100399.894191,102331.814474,104265.43895,106628.713725,131832.999395,119029.18168,112194.661628,113925.228819,115857.091658,117789.494644,119721.897734,121654.300824,123586.703914
7000.23,1431.46816593,84168.1692645,85923.1608097,87678.1523484,89433.1438894,91188.1355205,92943.2208642,94716.9622415,97259.6277549,115967.46225,107837.939007,102198.700607,103483.334336,105229.427032,106984.725577,108740.063387,110495.401225,112250.739064
8250.23,1352.75746402,79534.9961593,81193.5094921,82852.0228214,84510.5361534,86169.0506388,87827.9528894,89520.7824189,92034.3491341,107321.89835,101298.762391,96689.27681,97798.7932709,99438.5117975,101097.13991,102755.958289,104414.777129,106073.595969
9000.23,1308.69356424,76941.4596102,78545.9592769,80150.4589407,81754.9586097,83359.4620098,84964.7047371,86613.7472078,89080.8113348,102482.243489,97563.6420025,93587.5162062,94618.3957576,96196.9386835,97801.3318778,99406.1157056,101010.901187,102615.68667
10500.23,1234.38268846,72567.4780242,74080.8859015,75594.293777,77107.7017425,78621.1324933,80136.5292934,81714.484066,84058.9750635,94320.4942772,91166.9849985,88330.2202719,89258.4540347,90730.529986,92243.0129336,93756.6628109,95270.3245406,96783.9863123
12000.23,1181.50265149,69454.1879414,70902.7765128,72351.3650855,73799.9544027,75248.6293479,76701.2695822,78232.6883258,80459.5120783,88511.9427858,86550.0490642,84573.3006938,85449.014364,86840.789641,88286.9905842,89735.7577578,91184.5749811,92633.3926062
14000,1139.39847367,66973.6614737,68370.6455362,69767.6296515,71164.6197414,72561.92603,73967.1563265,75470.7588266,77594.6046357,83885.4876518,82848.2140241,81588.5903177,82425.4591697,83744.2488536,85135.6445911,86532.6214933,87929.8051523,89326.9924996
