Time(s),Depth(m),Pressure(Pa)
1.0,6.0,106606.62760695329
1.0,6.01,106778.79813825052
1.0,6.02,106956.96672889988
1.0,6.03,107134.35211767747
1.0,6.04,107310.48230846702
1.0,6.05,107487.16302848814
1.0,6.06,107663.73662001287
1.0,6.07,107840.27630891585
1.0,6.08,108016.79163212309
1.0,6.09,108193.35255127597
1.0,6.1,108369.93544641469
1.0,6.11,108546.48406839448
1.0,6.12,108723.02221598917
1.0,6.13,108899.57538358995
1.0,6.14,109076.153174497
1.0,6.15,109252.69970428213
1.0,6.16,109429.22117043579
1.0,6.17,109605.76184735632
1.0,6.18,109782.32335418073
1.0,6.19,109958.85654703915
1.0,6.2,110135.40758077946
1.0,6.21,110311.95192788646
1.0,6.22,110488.482838224
1.0,6.23,110665.01608344684
1.0,6.24,110841.56975315168
1.0,6.25,111018.09793588692
1.0,6.26,111194.64232730413
1.0,6.27,111371.18083547639
1.0,6.28,111547.70494076368
1.0,6.29,111724.23094751772
1.0,6.3,111900.77810181567
1.0,6.31,112077.30061182132
1.0,6.32,112253.83807064056
1.0,6.33,112430.37087933577
1.0,6.34,112606.88846908852
1.0,6.35,112783.40745092061
1.0,6.36,112959.94835652418
1.0,6.37,113136.46518180355
1.0,6.38,113312.9957147383
1.0,6.39,113489.52286518694
1.0,6.4,113666.03387749808
1.0,6.41,113842.54557443372
1.0,6.42,114019.08085163584
1.0,6.43,114195.59191182134
1.0,6.44,114372.11480161516
1.0,6.45,114548.6360976006
1.0,6.46,114725.14119134915
1.0,6.47,114901.64541386104
1.0,6.48,115078.17516892351
1.0,6.49,115254.68080148695
1.0,6.5,115431.19665300573
1.0,6.51,115607.71217743841
1.0,6.52,115784.21092770147
1.0,6.53,115960.70842576589
1.0,6.54,116137.2315872211
1.0,6.55,116313.73154807597
1.0,6.56,116490.24046902337
1.0,6.57,116666.75038954598
1.0,6.58,116843.2428144852
1.0,6.59,117019.73401337372
1.0,6.6,117196.25040252827
1.0,6.61,117372.74469199826
1.0,6.62,117549.24670287616
1.0,6.63,117725.75119927322
1.0,6.64,117902.23759676973
1.0,6.65,118078.72277941028
1.0,6.66,118255.2321272345
1.0,6.67,118431.72003531951
1.0,6.68,118608.21481071925
1.0,6.69,118784.71380652513
1.0,6.7,118961.19347682115
1.0,6.71,119137.67159898806
1.0,6.72,119314.17314728246
1.0,6.73,119490.65402713734
1.0,6.74,119667.13994946034
1.0,6.75,119843.63092628775
1.0,6.76,120020.10090407994
1.0,6.77,120196.56828747784
1.0,6.78,120373.05733241719
1.0,6.79,120549.53406430347
1.0,6.8,120726.00243919923
1.0,6.81,120902.4664485122
1.0,6.82,121078.92883195462
1.0,6.83,121255.46112199344
1.0,6.84,121431.85631161262
1.0,6.85,121608.32781445864
1.0,6.86,121784.85967244026
1.0,6.87,121961.40139388296
1.0,6.88,122137.93906197386
1.0,6.89,122314.57014944429
1.0,6.9,122491.25854681067
1.0,6.91,122668.08810761603
1.0,6.92,122845.1098317578
1.0,6.93,123022.373341666
1.0,6.94,123199.95540660678
1.0,6.95,123378.52128339035
1.0,6.96,123558.37516291834
1.0,6.97,123738.4946093439
1.0,6.98,123931.0511729281
1.0,6.99,124115.30166256054
1.0,7.0,124197.65230649804
1.0,7.01,124365.09959343751
1.0,7.02,124564.20110232796
1.0,7.03,124764.4977481927
1.0,7.04,124949.92133180102
1.0,7.05,125121.32316224587
1.0,7.06,125292.57840937564
1.0,7.07,125486.70034681451
1.0,7.08,125657.1955661262
1.0,7.09,125833.15669294396
1.0,7.1,126035.45178244342
1.0,7.11,126267.29262498251
1.0,7.12,126464.55393712826
1.0,7.13,126601.30107108696
1.0,7.14,126773.58983175381
1.0,7.15,126958.49217692074
1.0,7.16,127136.24926693662
1.0,7.17,127315.02526585903
1.0,7.18,127495.02395546924
1.0,7.19,127674.97106304782
1.0,7.2,127854.91899608362
1.0,7.21,128034.92222570861
1.0,7.22,128214.93161356694
1.0,7.23,128394.94613328647
1.0,7.24,128574.95386846329
1.0,7.25,128754.95806528565
1.0,7.26,128934.95463570759
1.0,7.27,129114.94303426766
1.0,7.28,129294.92676319243
1.0,7.29,129474.90095600032
1.0,7.3,129654.87209377652
1.0,7.31,129834.8378852472
1.0,7.32,130014.79846792555
1.0,7.33,130194.75656003357
1.0,7.34,130374.70927940909
1.0,7.35,130554.6596893589
1.0,7.36,130734.60732799793
1.0,7.37,130914.55086476191
1.0,7.38,131094.49259675498
1.0,7.39,131274.4303091541
1.0,7.4,131454.36552456554
1.0,7.41,131634.2986591539
1.0,7.42,131814.22739632963
1.0,7.43,131994.1543661528
1.0,7.44,132174.07779567913
1.0,7.45,132353.99839351734
1.0,7.46,132533.91737324806
1.0,7.47,132713.8315151404
1.0,7.48,132893.7439089494
1.0,7.49,133073.65324361259
1.0,7.5,133253.55918836605
1.0,7.51,133433.463432071
1.0,7.52,133613.36337745222
1.0,7.53,133793.26098786137
1.0,7.54,133973.155796304
1.0,7.55,134153.04693201548
1.0,7.56,134332.93646553365
1.0,7.57,134512.82246191322
1.0,7.58,134692.70527395039
1.0,7.59,134872.58543236888
1.0,7.6,135052.46240091376
1.0,7.61,135232.33744095766
1.0,7.62,135412.20818896533
1.0,7.63,135592.07616243785
1.0,7.64,135771.94255046177
1.0,7.65,135951.8040451608
1.0,7.66,136131.66379588234
1.0,7.67,136311.5204946434
1.0,7.68,136491.3736989525
1.0,7.69,136671.22518202194
1.0,7.7,136851.07255689005
1.0,7.71,137030.9176274924
1.0,7.72,137210.75993297584
1.0,7.73,137390.5981186689
1.0,7.74,137570.4345672313
1.0,7.75,137750.26731849648
1.0,7.76,137930.09739657622
1.0,7.77,138109.92524700137
1.0,7.78,138289.74884049513
1.0,7.79,138469.57058988063
1.0,7.8,138649.38855682584
1.0,7.81,138829.20387617697
1.0,7.82,139009.0176826172
1.0,7.83,139188.82552431858
1.0,7.84,139368.63202840745
1.0,7.85,139548.43619167435
1.0,7.86,139728.23609504203
1.0,7.87,139908.03399798257
1.0,7.88,140087.82787127342
1.0,7.89,140267.61965453092
1.0,7.9,140447.40892974843
1.0,7.91,140627.1934710657
1.0,7.92,140806.97627010834
1.0,7.93,140986.755962815
1.0,7.94,141166.53279648654
1.0,7.95,141346.30724762878
1.0,7.96,141526.08018571592
1.0,7.97,141705.85425777867
1.0,7.98,141885.63175725768
1.0,7.99,142065.45660022798
16.4,6.0,106589.53158543789
16.4,6.01,106766.1960068228
16.4,6.02,106943.40250648058
16.4,6.03,107120.8958126421
16.4,6.04,107298.48321099866
16.4,6.05,107476.06464794892
16.4,6.06,107653.67709754936
16.4,6.07,107831.25469489496
16.4,6.08,108008.82141116573
16.4,6.09,108186.40921249706
16.4,6.1,108364.0062300551
16.4,6.11,108541.58575314256
16.4,6.12,108719.1587133862
16.4,6.13,108896.73850726844
16.4,6.14,109074.32941400379
16.4,6.15,109251.90343311091
16.4,6.16,109429.46415742236
16.4,6.17,109607.03401241345
16.4,6.18,109784.61161934031
16.4,6.19,109962.17462624794
16.4,6.2,110139.74511668443
16.4,6.21,110317.31186314185
16.4,6.22,110494.87165266236
16.4,6.23,110672.43148686257
16.4,6.24,110849.99889763816
16.4,6.25,111027.55315630577
16.4,6.26,111205.11417686255
16.4,6.27,111382.67168452762
16.4,6.28,111560.22168638471
16.4,6.29,111737.7716725996
16.4,6.3,111915.32955210893
16.4,6.31,112092.87465062212
16.4,6.32,112270.42596798165
16.4,6.33,112447.97435636952
16.4,6.34,112625.51483722059
16.4,6.35,112803.0551051105
16.4,6.36,112980.60363900742
16.4,6.37,113158.13963000647
16.4,6.38,113335.68129531524
16.4,6.39,113513.22063022688
16.4,6.4,113690.75159133748
16.4,6.41,113868.28203669567
16.4,6.42,114045.82162631149
16.4,6.43,114223.34843242759
16.4,6.44,114400.88007039097
16.4,6.45,114578.4102850781
16.4,6.46,114755.93207839482
16.4,6.47,114933.45255626706
16.4,6.48,115110.98314075415
16.4,6.49,115288.50107593555
16.4,6.5,115466.02301535578
16.4,6.51,115643.54410307665
16.4,6.52,115821.05651616745
16.4,6.53,115998.56742507486
16.4,6.54,116176.08858723774
16.4,6.55,116353.59745932468
16.4,6.56,116531.10975624465
16.4,6.57,116708.62185666134
16.4,6.58,116886.1249252981
16.4,6.59,117063.62647561157
16.4,6.6,117241.1381751745
16.4,6.61,117418.63805132877
16.4,6.62,117596.14077899259
16.4,6.63,117773.64403288145
16.4,6.64,117951.1379539442
16.4,6.65,118128.630460193
16.4,6.66,118306.13248771089
16.4,6.67,118483.622811626
16.4,6.68,118661.11576944249
16.4,6.69,118838.61020741149
16.4,6.7,119016.0944866375
16.4,6.71,119193.5771442929
16.4,6.72,119371.0689875232
16.4,6.73,119548.54933906636
16.4,6.74,119726.03134066827
16.4,6.75,119903.51516099164
16.4,6.76,120080.9878598847
16.4,6.77,120258.45833098909
16.4,6.78,120435.93718249282
16.4,6.79,120613.40936617917
16.4,6.8,120790.87675416979
16.4,6.81,120968.34158269188
16.4,6.82,121145.80613678349
16.4,6.83,121323.30645407653
16.4,6.84,121500.74263776845
16.4,6.85,121678.21962720835
16.4,6.86,121855.73527181715
16.4,6.87,122033.26827910589
16.4,6.88,122210.8113249331
16.4,6.89,122388.43050500563
16.4,6.9,122566.11571056375
16.4,6.91,122743.91669452116
16.4,6.92,122921.88422256673
16.4,6.93,123100.05723936397
16.4,6.94,123278.46881177541
16.4,6.95,123457.7353275841
16.4,6.96,123637.60272146612
16.4,6.97,123819.20367621678
16.4,6.98,124005.55272595657
16.4,6.99,124179.3843612772
16.4,7.0,124283.67330328129
16.4,7.01,124469.46482778685
16.4,7.02,124661.55977975731
16.4,7.03,124849.34777228674
16.4,7.04,125028.30771083967
16.4,7.05,125217.18654320492
16.4,7.06,125401.23863105575
16.4,7.07,125584.56303490238
16.4,7.08,125770.91011340443
16.4,7.09,125966.30836369244
16.4,7.1,126153.35165810245
16.4,7.11,126345.11686533154
16.4,7.12,126527.91426095786
16.4,7.13,126695.01798627975
16.4,7.14,126871.59405799469
16.4,7.15,127051.67686914498
16.4,7.16,127231.30577567499
16.4,7.17,127411.1128597134
16.4,7.18,127591.13375676183
16.4,7.19,127771.1645423341
16.4,7.2,127951.1970113845
16.4,7.21,128131.22716756283
16.4,7.22,128311.2499921041
16.4,7.23,128491.26670694782
16.4,7.24,128671.26581892766
16.4,7.25,128851.25875784729
16.4,7.26,129031.2399293701
16.4,7.27,129211.21272717537
16.4,7.28,129391.18073999922
16.4,7.29,129571.13929854371
16.4,7.3,129751.09517763053
16.4,7.31,129931.04636766645
16.4,7.32,130110.99275824348
16.4,7.33,130290.93685505999
16.4,7.34,130470.87601224185
16.4,7.35,130650.81299639205
16.4,7.36,130830.74737290434
16.4,7.37,131010.67776421168
16.4,7.38,131190.60639170153
16.4,7.39,131370.53106721776
16.4,7.4,131550.45325134962
16.4,7.41,131730.37335932787
16.4,7.42,131910.2890670755
16.4,7.43,132090.2030007421
16.4,7.44,132270.11337692078
16.4,7.45,132450.02090694656
16.4,7.46,132629.92681059928
16.4,7.47,132809.82784808555
16.4,7.48,132989.72712764126
16.4,7.49,133169.62333081843
16.4,7.5,133349.51612518964
16.4,7.51,133529.40720907773
16.4,7.52,133709.2939711574
16.4,7.53,133889.17838577367
16.4,7.54,134069.05998343386
16.4,7.55,134248.93788884548
16.4,7.56,134428.81418359003
16.4,7.57,134608.68692258137
16.4,7.58,134788.55646049973
16.4,7.59,134968.4233308573
16.4,7.6,135148.2869946285
16.4,7.61,135328.1487197977
16.4,7.62,135508.00613045137
16.4,7.63,135687.8607520416
16.4,7.64,135867.71377988133
16.4,7.65,136047.5618887755
