Time(s),Depth(m),Pressure(Pa)
1.0,6.0,106607.84899328824
1.0,6.01,106778.53196129343
1.0,6.02,106957.40915462807
1.0,6.03,107133.75129561208
1.0,6.04,107310.12369662328
1.0,6.05,107486.56382116434
1.0,6.06,107663.00435267837
1.0,6.07,107839.44601426137
1.0,6.08,108015.90315952855
1.0,6.09,108192.33635432205
1.0,6.1,108368.74200342556
1.0,6.11,108545.16011077375
1.0,6.12,108721.60739168795
1.0,6.13,108898.04893015054
1.0,6.14,109074.4547506906
1.0,6.15,109250.87961829727
1.0,6.16,109427.33550162203
1.0,6.17,109603.74180302389
1.0,6.18,109780.14429028484
1.0,6.19,109956.60819441963
1.0,6.2,110133.002029624
1.0,6.21,110309.40857943839
1.0,6.22,110485.86775319868
1.0,6.23,110662.27516749337
1.0,6.24,110838.66594867136
1.0,6.25,111015.10352586494
1.0,6.26,111191.53851026406
1.0,6.27,111367.9346075934
1.0,6.28,111544.33191591853
1.0,6.29,111720.74936688939
1.0,6.3,111897.19150976281
1.0,6.31,112073.58833677584
1.0,6.32,112249.96174807534
1.0,6.33,112426.39415262813
1.0,6.34,112602.81911754888
1.0,6.35,112779.22960571166
1.0,6.36,112955.62574725761
1.0,6.37,113132.01167148552
1.0,6.38,113308.40751948913
1.0,6.39,113484.83326425574
1.0,6.4,113661.24956399665
1.0,6.41,113837.6761887278
1.0,6.42,114013.99974344778
1.0,6.43,114190.43216029185
1.0,6.44,114366.84907555155
1.0,6.45,114543.2435411628
1.0,6.46,114719.61286468878
1.0,6.47,114896.00714414605
1.0,6.48,115072.42867600633
1.0,6.49,115248.81968519965
1.0,6.5,115425.18907609726
1.0,6.51,115601.59183468024
1.0,6.52,115778.0011406423
1.0,6.53,115954.37115333512
1.0,6.54,116130.75544546051
1.0,6.55,116307.16992823115
1.0,6.56,116483.52944563783
1.0,6.57,116659.90728143815
1.0,6.58,116836.32912433529
1.0,6.59,117012.69767381152
1.0,6.6,117189.05243031922
1.0,6.61,117365.48160072173
1.0,6.62,117541.83669134708
1.0,6.63,117718.19788804428
1.0,6.64,117894.610554447
1.0,6.65,118070.98615730926
1.0,6.66,118247.33845954237
1.0,6.67,118423.73802028276
1.0,6.68,118600.11156144735
1.0,6.69,118776.46267893417
1.0,6.7,118952.8500951629
1.0,6.71,119129.23780209925
1.0,6.72,119305.58711887783
1.0,6.73,119481.95467819038
1.0,6.74,119658.3449606277
1.0,6.75,119834.6840253053
1.0,6.76,120011.0457209889
1.0,6.77,120187.441303021
1.0,6.78,120363.78045751742
1.0,6.79,120540.1088394857
1.0,6.8,120716.50440773391
1.0,6.81,120892.84094283266
1.0,6.82,121069.19212071587
1.0,6.83,121245.53822352467
1.0,6.84,121421.93329402596
1.0,6.85,121598.25379543821
1.0,6.86,121774.6272102367
1.0,6.87,121951.03939324913
1.0,6.88,122127.51299166697
1.0,6.89,122304.02631334188
1.0,6.9,122480.54836649814
1.0,6.91,122657.27036575889
1.0,6.92,122834.2383727254
1.0,6.93,123011.37612358459
1.0,6.94,123188.98697711187
1.0,6.95,123367.3297304341
1.0,6.96,123546.66122341772
1.0,6.97,123727.33182516086
1.0,6.98,123912.58114004882
1.0,6.99,124139.89179264165
1.0,7.0,124181.44621034613
1.0,7.01,124375.06279188883
1.0,7.02,124532.7345063181
1.0,7.03,124726.02598477917
1.0,7.04,124917.80987861143
1.0,7.05,125114.13100683331
1.0,7.06,125285.33778342312
1.0,7.07,125458.65335975381
1.0,7.08,125661.65828989026
1.0,7.09,125828.23626272866
1.0,7.1,126019.49378045126
1.0,7.11,126268.7832720752
1.0,7.12,126446.75876941766
1.0,7.13,126579.76588255799
1.0,7.14,126763.87566474514
1.0,7.15,126943.63204078272
1.0,7.16,127122.09960992477
1.0,7.17,127301.6985679772
1.0,7.18,127481.51106156627
1.0,7.19,127661.39540258722
1.0,7.2,127841.32808784259
1.0,7.21,128021.33360224121
1.0,7.22,128201.34780576077
1.0,7.23,128381.36625955188
1.0,7.24,128561.37111392836
1.0,7.25,128741.37293994753
1.0,7.26,128921.37022902319
1.0,7.27,129101.35920409721
1.0,7.28,129281.339747904
1.0,7.29,129461.31629153647
1.0,7.3,129641.28937521824
1.0,7.31,129821.25228298525
1.0,7.32,130001.21298073688
1.0,7.33,130181.17120401998
1.0,7.34,130361.1245255615
1.0,7.35,130541.07447901121
1.0,7.36,130721.02192791278
1.0,7.37,130900.96648353584
1.0,7.38,131080.90704611107
1.0,7.39,131260.8452219825
1.0,7.4,131440.78110292627
1.0,7.41,131620.7130480904
1.0,7.42,131800.64235825473
1.0,7.43,131980.5692130978
1.0,7.44,132160.4931935124
1.0,7.45,132340.41355678238
1.0,7.46,132520.3315101917
1.0,7.47,132700.24705609397
1.0,7.48,132880.15850531415
1.0,7.49,133060.06770698936
1.0,7.5,133239.97482231166
1.0,7.51,133419.87764279454
1.0,7.52,133599.7781289251
1.0,7.53,133779.67623566
1.0,7.54,133959.57057060694
1.0,7.55,134139.4620375489
1.0,7.56,134319.35121319766
1.0,7.57,134499.2375286184
1.0,7.58,134679.1200540094
1.0,7.59,134859.0001650872
1.0,7.6,135038.8778993094
1.0,7.61,135218.75148141233
1.0,7.62,135398.6228405644
1.0,7.63,135578.4918417648
1.0,7.64,135758.35669853407
1.0,7.65,135938.21904735328
1.0,7.66,136118.07906756137
1.0,7.67,136297.93577419178
1.0,7.68,136477.78892277565
1.0,7.69,136657.63968934547
1.0,7.7,136837.48807057363
1.0,7.71,137017.33263019574
1.0,7.72,137197.1743444323
1.0,7.73,137377.0134383957
1.0,7.74,137556.8496149553
1.0,7.75,137736.68235472703
1.0,7.76,137916.51255548096
1.0,7.77,138096.33984547836
1.0,7.78,138276.16378701938
