Time(s),Depth(m),Pressure(Pa)
16.4,6.25,111029.40251935062
16.4,6.26,111207.04789283668
16.4,6.27,111384.68062052064
16.4,6.28,111562.31334820461
16.4,6.29,111739.94275273095
16.4,6.3,111917.56772638045
16.4,6.31,112095.19270002998
16.4,6.32,112272.82433633323
16.4,6.33,112450.46096962673
16.4,6.34,112628.09760292021
16.4,6.35,112805.72828153026
16.4,6.36,112983.35657826689
16.4,6.37,113160.98487500352
16.4,6.38,113338.56910530884
16.4,6.39,113516.14599120895
16.4,6.4,113693.72287710904
16.4,6.41,113871.37711657138
16.4,6.42,114049.0313560337
16.4,6.43,114226.67835982316
16.4,6.44,114404.28194957544
16.4,6.45,114581.88553932775
16.4,6.46,114759.47747591503
16.4,6.47,114937.04027958983
16.4,6.48,115114.60308326462
16.4,6.49,115292.19916060439
16.4,6.5,115469.83960283073
16.4,6.51,115647.4800450571
16.4,6.52,115825.09048805288
16.4,6.53,116002.6784316257
16.4,6.54,116180.26637519851
16.4,6.55,116357.82550419056
16.4,6.56,116535.37310735034
16.4,6.57,116712.92071051014
16.4,6.58,116890.5358884824
16.4,6.59,117068.16232892344
16.4,6.6,117245.78876936447
16.4,6.61,117423.3636397754
16.4,6.62,117600.9385101863
16.4,6.63,117778.50725647452
16.4,6.64,117956.03925802633
16.4,6.65,118133.57125957815
16.4,6.66,118311.12617453409
16.4,6.67,118488.7383730003
16.4,6.68,118666.35057146654
16.4,6.69,118843.94038732775
16.4,6.7,119021.50035971563
16.4,6.71,119199.06033210352
16.4,6.72,119376.59513760725
16.4,6.73,119554.11106794783
16.4,6.74,119731.6269982884
16.4,6.75,119909.19893537076
16.4,6.76,120086.79327514987
16.4,6.77,120264.38761492897
16.4,6.78,120441.94128541449
16.4,6.79,120619.4881776844
16.4,6.8,120797.03506995433
16.4,6.81,120974.53421363905
16.4,6.82,121152.03335732382
16.4,6.83,121329.54886961376
16.4,6.84,121507.16259353503
16.4,6.85,121684.77631745629
16.4,6.86,121862.39153191494
16.4,6.87,122040.01047271688
16.4,6.88,122217.62941351884
16.4,6.89,122395.35451211169
16.4,6.9,122573.22115442577
16.4,6.91,122751.08779673984
16.4,6.92,122928.86733077271
16.4,6.93,123106.58153359467
16.4,6.94,123284.29573641662
16.4,6.95,123466.90730562378
16.4,6.96,123651.47782138502
16.4,6.97,123836.04833714628
16.4,6.98,123994.00468857275
16.4,6.99,124147.5253459434
16.4,7.0,124301.04600331407
16.4,7.01,124480.09009938448
16.4,7.02,124687.83407095251
16.4,7.03,124863.93448286137
16.4,7.04,125052.97117113748
16.4,7.05,125240.54559710764
16.4,7.06,125427.96505050249
16.4,7.07,125617.95367095094
16.4,7.08,125800.68212678155
16.4,7.09,125998.19894226878
16.4,7.1,126173.6264080435
16.4,7.11,126352.81570956405
16.4,7.12,126532.00501108458
16.4,7.13,126711.19431260512
16.4,7.14,126890.30399427154
16.4,7.15,127068.57766746999
16.4,7.16,127246.85134066845
16.4,7.17,127425.12501386685
16.4,7.18,127603.76648212723
16.4,7.19,127784.15497693146
16.4,7.2,127964.54347173568
16.4,7.21,128144.93196653992
16.4,7.22,128325.2063840239
16.4,7.23,128505.15758243392
16.4,7.24,128685.10878084395
16.4,7.25,128865.05997925396
16.4,7.26,129045.01891702962
16.4,7.27,129224.99236611581
16.4,7.28,129404.96581520203
16.4,7.29,129584.9392642882
16.4,7.3,129764.90093524581
16.4,7.31,129944.84729463627
16.4,7.32,130124.79365402675
16.4,7.33,130304.74001341723
16.4,7.34,130484.67975677016
16.4,7.35,130664.613435422
16.4,7.36,130844.54711407387
16.4,7.37,131024.48079272572
16.4,7.38,131204.40786598987
16.4,7.39,131384.33069293332
16.4,7.4,131564.2535198768
16.4,7.41,131744.17634682028
16.4,7.42,131924.0909449268
16.4,7.43,132104.0019429172
16.4,7.44,132283.91294090764
16.4,7.45,132463.82393889804
16.4,7.46,132643.72784718208
16.4,7.47,132823.6297861032
16.4,7.48,133003.53172502434
16.4,7.49,133183.43366394547
16.4,7.5,133363.32238413428
16.4,7.51,133543.20912151324
16.4,7.52,133723.0958588922
16.4,7.53,133902.98259627118
16.4,7.54,134082.8602442125
16.4,7.55,134262.7374789976
16.4,7.56,134442.61471378265
16.4,7.57,134622.49151019583
16.4,7.58,134802.35866242656
16.4,7.59,134982.22581465734
16.4,7.6,135162.0929668881
16.4,7.61,135341.95816158122
16.4,7.62,135521.8103060231
16.4,7.63,135701.66245046502
16.4,7.64,135881.5145949069
16.4,7.65,136061.3647635279
16.4,7.66,136241.20781919349
16.4,7.67,136421.0508748591
16.4,7.68,136600.8939305247
16.4,7.69,136780.73321045545
16.4,7.7,136960.5638601351
16.4,7.71,137140.39450981474
16.4,7.72,137320.22515949435
16.4,7.73,137500.05139376383
16.4,7.74,137679.87075961736
16.4,7.75,137859.69012547092
16.4,7.76,138039.50949132448
16.4,7.77,138219.32338029006
16.4,7.78,138399.13129446874
16.4,7.79,138578.9392086474
16.4,7.8,138758.74712282608
16.4,7.81,138938.54813832275
16.4,7.82,139118.34384714093
16.4,7.83,139298.1395559591
16.4,7.84,139477.93526477722
16.4,7.85,139657.7247570349
16.4,7.86,139837.51093379373
16.4,7.87,140017.29711055252
16.4,7.88,140197.0832873113
16.4,7.89,140376.85825037316
16.4,7.9,140556.6292556596
16.4,7.91,140736.40026094604
16.4,7.92,140916.17126623247
16.4,7.93,141095.93389892703
16.4,7.94,141275.69476897066
16.4,7.95,141455.4556390143
16.4,7.96,141635.21650905794
16.4,7.97,141814.9927429321
16.4,7.98,141994.77044002834
16.4,7.99,142174.54813712454
52.8,6.0,106555.43624327687
52.8,6.01,106732.34129330055
52.8,6.02,106909.24634332421
52.8,6.03,107086.2504411942
52.8,6.04,107263.84882614196
52.8,6.05,107441.44721108975
52.8,6.06,107618.98485309364
52.8,6.07,107796.37063773796
52.8,6.08,107973.75642238224
52.8,6.09,108151.19318531938
52.8,6.1,108328.6979193137
52.8,6.11,108506.20265330802
52.8,6.12,108683.6616196952
52.8,6.13,108861.08626037702
52.8,6.14,109038.51090105883
52.8,6.15,109215.95907259584
52.8,6.16,109393.41665647492
52.8,6.17,109570.87424035395
52.8,6.18,109748.31934517142
52.8,6.19,109925.76237014536
52.8,6.2,110103.20539511924
52.8,6.21,110280.627432097
52.8,6.22,110458.04946907474
52.8,6.23,110635.47335024535
52.8,6.24,110812.908296573
52.8,6.25,110990.34324290071
