Time(s),Depth(m),Pressure(Pa)
16.4,7.55,700944.7527135505
16.4,7.56,701124.66048342
16.4,7.57,701304.5645275909
16.4,7.58,701484.464595932
16.4,7.59,701664.3616464351
16.4,7.6,701844.2539313089
16.4,7.61,702024.1427034892
16.4,7.62,702204.0278083873
16.4,7.63,702383.9091946587
16.4,7.64,702563.7868916325
16.4,7.65,702743.6609673266
16.4,7.66,702923.5314692728
16.4,7.67,703103.3983264974
16.4,7.68,703283.2606755785
16.4,7.69,703463.1194494499
16.4,7.7,703642.9744367201
16.4,7.71,703822.825824041
16.4,7.72,704002.6735105582
16.4,7.73,704182.517418064
16.4,7.74,704362.3577047543
16.4,7.75,704542.1944629954
16.4,7.76,704722.0265615998
16.4,7.77,704901.8552789624
16.4,7.78,705081.6800957259
16.4,7.79,705261.5011920126
16.4,7.8,705441.3185094743
16.4,7.81,705621.1320408353
16.4,7.82,705800.9419349567
16.4,7.83,705980.7482187623
16.4,7.84,706160.5503030792
16.4,7.85,706340.3483923528
16.4,7.86,706520.1426822729
16.4,7.87,706699.933267256
16.4,7.88,706879.7200780935
16.4,7.89,707059.5030993342
16.4,7.9,707239.2823998187
16.4,7.91,707419.058025822
16.4,7.92,707598.8299533824
16.4,7.93,707778.598173507
16.4,7.94,707958.3628278467
16.4,7.95,708138.1251357706
16.4,7.96,708317.8859893931
16.4,7.97,708497.6491308515
16.4,7.98,708677.4194193865
16.4,7.99,708857.2183172932
52.8,6.0,493613.5626284466
52.8,6.01,571454.8360767232
52.8,6.02,616308.1306044627
52.8,6.03,643807.1964397624
52.8,6.04,661230.7472760815
52.8,6.05,670961.2624136765
52.8,6.06,676322.4348679078
52.8,6.07,678697.4640094273
52.8,6.08,679622.9585580506
52.8,6.09,679519.1856222462
52.8,6.1,679016.772135041
52.8,6.11,678498.2843638516
52.8,6.12,677764.1251655612
52.8,6.13,677331.8844361876
52.8,6.14,676982.2853292219
52.8,6.15,676736.2484306769
52.8,6.16,676593.4635317834
52.8,6.17,676551.3739640234
52.8,6.18,676572.2348381745
52.8,6.19,676644.5340884328
52.8,6.2,676753.3831949133
52.8,6.21,676888.9429038928
52.8,6.22,677044.995372443
52.8,6.23,677211.1258403184
52.8,6.24,677381.2764712311
52.8,6.25,677554.2009635341
52.8,6.26,677729.4378872813
52.8,6.27,677905.624127493
52.8,6.28,678084.9704256272
52.8,6.29,678265.6882703145
52.8,6.3,678447.0835484834
52.8,6.31,678627.8038310332
52.8,6.32,678807.5939530794
52.8,6.33,678986.3875202878
52.8,6.34,679164.3778703801
52.8,6.35,679341.8368797831
52.8,6.36,679519.0456536934
52.8,6.37,679695.8829661979
52.8,6.38,679872.577865557
52.8,6.39,680049.1961142307
52.8,6.4,680225.7073901448
52.8,6.41,680402.1826573958
52.8,6.42,680578.6253274977
52.8,6.43,680755.0522086658
52.8,6.44,680931.4526940071
52.8,6.45,681107.846623084
52.8,6.46,681284.2445725758
52.8,6.47,681460.6149836194
52.8,6.48,681637.0087789275
52.8,6.49,681813.3917037039
52.8,6.5,681989.779238123
52.8,6.51,682166.1600018246
52.8,6.52,682342.5380610563
52.8,6.53,682518.9267663313
52.8,6.54,682695.2866179101
