Time(s),Depth(m),Pressure(Pa)
1600.5,7.6,124901.23453200121
1600.5,8.0,131478.38471715894
1700.5,6.0,98459.96834857295
1700.5,6.4,105027.79199372383
1700.5,6.8,111595.64216383448
1700.5,7.2,118370.60025215929
1700.5,7.6,124731.9564002274
1700.5,8.0,131300.26267841482
1800.5,6.0,98321.75715406175
1800.5,6.4,104880.47019588608
1800.5,6.8,111439.23284229514
1800.5,7.2,118245.3536795221
1800.5,7.6,124557.27268932619
1800.5,8.0,131116.44732281647
1900.5,6.0,98179.19217887959
1900.5,6.4,104728.49828892053
1900.5,6.8,111277.89125037097
1900.5,7.2,118117.68964656499
1900.5,7.6,124377.05272036161
1900.5,8.0,130926.80136334915
2000.5,6.0,98032.169980434
2000.5,6.4,104571.76655228567
2000.5,6.8,111111.50696968439
2000.5,7.2,117987.19947317879
2000.5,7.6,124191.16754368268
2000.5,8.0,130731.18929553052
2100.5,6.0,97880.58891020663
2100.5,6.4,104410.1670812949
2100.5,6.8,110939.97246128067
2100.5,7.2,117853.48144971601
2100.5,7.6,123999.4901611222
2100.5,8.0,130529.47763797887
2200.5,6.0,97724.3492779208
2200.5,6.4,104243.59398152247
2200.5,6.8,110763.18321363124
2200.5,7.2,117716.14525347126
2200.5,7.6,123801.89579656771
2200.5,8.0,130321.5352224643
2300.5,6.0,97563.35355976921
2300.5,6.4,104071.9436053249
2300.5,6.8,110581.03788995906
2300.5,7.2,117574.81490336363
2300.5,7.6,123598.26220674501
2300.5,8.0,130107.23352528182
2400.5,6.0,97397.50664378292
2400.5,6.4,103895.11482591921
2400.5,6.8,110393.43848398974
2400.5,7.2,117429.1306439652
2400.5,7.6,123388.4700309535
2400.5,8.0,129886.44703868337
2500.5,6.0,97226.71610719575
2500.5,6.4,103713.00934138848
2500.5,6.8,110200.29048616145
2500.5,7.2,117278.75007569087
2500.5,7.6,123172.4031705662
2500.5,8.0,129659.05367316007
2600.5,6.0,97050.89252185266
2600.5,6.4,103525.53200837356
2600.5,6.8,110001.50306930125
2600.5,7.2,117123.34875800095
2600.5,7.6,122949.94919897083
2600.5,8.0,129424.93519123146
2700.5,6.0,96869.94978448363
2700.5,6.4,103332.591199444
2700.5,6.8,109796.9893023019
2700.5,7.2,116962.62045818115
2700.5,7.6,122720.99980060544
2700.5,8.0,129183.9776713565
2800.5,6.0,96683.80546917711
2800.5,6.4,103134.0991852074
2800.5,6.8,109586.66638770833
2800.5,7.2,116796.27716319654
2800.5,7.6,122485.45123036118
2800.5,8.0,128936.07199319956
2900.5,6.0,96492.38119969824
2900.5,6.4,102929.97253292875
2900.5,6.8,109370.45593807733
2900.5,7.2,116624.04895397193
2900.5,7.6,122243.20480070112
2900.5,8.0,128681.11435154077
3000.5,6.0,96295.60303947765
3000.5,6.4,102720.13252747762
3000.5,6.8,109148.28427669915
3000.5,7.2,116445.68379324324
3000.5,7.6,121994.16738195207
3000.5,8.0,128419.00678422213
3100.5,6.0,96093.40189716722
3100.5,6.4,102504.50560606037
3100.5,6.8,108920.08278296218
3100.5,7.2,116260.94728959301
3100.5,7.6,121738.25193081176
3100.5,8.0,128149.65772909082
3200.5,6.0,95885.71394566995
3200.5,6.4,102283.02380721632
3200.5,6.8,108685.78825655405
3200.5,7.2,116069.62244562236
3200.5,7.6,121475.37802208538
3200.5,8.0,127872.98258486605
3300.5,6.0,95672.48105249589
3300.5,6.4,102055.62523192125
3300.5,6.8,108445.34332131299
3300.5,7.2,115871.50943345051
3300.5,7.6,121205.47240341546
3300.5,8.0,127588.90429557864
3400.5,6.0,95453.65121920816
3400.5,6.4,101822.25451316449
3400.5,6.8,108198.69685082146
3400.5,7.2,115666.42539625091
3400.5,7.6,120928.46955591702
3400.5,8.0,127297.35394138591
3500.5,6.0,95229.17902760424
3500.5,6.4,101582.86329468025
3500.5,6.8,107945.80442345573
3500.5,7.2,115454.2042941239
3500.5,7.6,120644.31226829847
3500.5,8.0,126998.27134320186
3600.5,6.0,94999.02609013584
3600.5,6.4,101337.41071075216
3600.5,6.8,107686.62878155237
3600.5,7.2,115234.6967781844
3600.5,7.6,120352.95220167916
3600.5,8.0,126691.60565821032
3700.5,6.0,94763.16150191934
3700.5,6.4,101085.8638707149
3700.5,6.8,107421.14032562322
3700.5,7.2,115007.77012691044
3700.5,7.6,120054.35047470374
3700.5,8.0,126377.31599569641
3800.5,6.0,94521.56229152805
3800.5,6.4,100828.19834026764
3800.5,6.8,107149.31760415703
3800.5,7.2,114773.30821141058
3800.5,7.6,119748.47823373429
3800.5,8.0,126055.37201780926
3900.5,6.0,94274.21386759535
3900.5,6.4,100564.39861794602
3900.5,6.8,106871.14781320881
3900.5,7.2,114531.21150315039
3900.5,7.6,119435.31722065488
3900.5,8.0,125725.75453759392
4000.5,6.0,94021.11045809847
4000.5,6.4,100294.45860592226
4000.5,6.8,106586.62729760961
4000.5,7.2,114281.3971184618
4000.5,7.6,119114.86033284068
4000.5,8.0,125388.45610865377
4100.5,6.0,93762.25553904506
4100.5,6.4,100018.38206526083
4100.5,6.8,106295.76204707427
4100.5,7.2,114023.79889247291
4100.5,7.6,118787.11216870885
4100.5,8.0,125043.48159964118
4200.5,6.0,93497.66224914437
4200.5,6.4,99736.18306157315
4200.5,6.8,105998.56817759472
4200.5,7.2,113758.36747275048
4200.5,7.6,118452.0895505488
4200.5,8.0,124690.8487450584
4300.5,6.0,93227.35378692784
4300.5,6.4,99447.88638737728
4300.5,6.8,105695.07240858494
4300.5,7.2,113485.07044179256
4300.5,7.6,118109.8220351184
4300.5,8.0,124330.58868261873
4400.5,6.0,92951.36378668381
4400.5,6.4,99153.52796373135
4400.5,6.8,105385.3125097586
4400.5,7.2,113203.89244110584
4400.5,7.6,117760.35238710171
4400.5,8.0,123962.74645203073
4500.5,6.0,92669.73666950288
4500.5,6.4,98853.1552153535
4500.5,6.8,105069.33772945922
4500.5,7.2,112914.83530704741
4500.5,7.6,117403.73702689035
4500.5,8.0,123587.38146641917
4600.5,6.0,92382.52796568515
4600.5,6.4,98546.82741485773
4600.5,6.8,104747.2091894587
4600.5,7.2,112617.91820146918
4600.5,7.6,117040.04643853063
4600.5,8.0,123204.56794198132
4700.5,6.0,92089.8046047558
4700.5,6.4,98234.61599197047
4700.5,6.8,104419.00024883692
4700.5,7.2,112313.17773791429
4700.5,7.6,116669.36553994978
4700.5,8.0,122814.39528774115
4800.5,6.0,91791.64516936474
4800.5,6.4,97916.60480487457
4800.5,6.8,104084.79682476513
4800.5,7.2,112000.6680889728
4800.5,7.6,116291.79400380565
4800.5,8.0,122416.96844350238
4900.5,6.0,91488.14010941716
4900.5,6.4,97592.89036889563
4900.5,6.8,103744.69767232274
4900.5,7.2,111680.46107482289
4900.5,7.6,115907.44653071182
4900.5,8.0,122012.40816750721
5000.5,6.0,91179.39191289396
5000.5,6.4,97263.58203864523
5000.5,6.8,103398.81461416357
5000.5,7.2,111352.64622140102
5000.5,7.6,115516.4530654594
5000.5,8.0,121600.85126419003
5100.5,6.0,90865.51522998228
5100.5,6.4,96928.8021421255
5100.5,6.8,103047.27272071948
5100.5,7.2,111017.33078694105
5100.5,7.6,115118.95895719547
5100.5,8.0,121182.45075275964
5200.5,6.0,90546.63694734122
5200.5,6.4,96588.68605668179
5200.5,6.8,102690.21042739353
5200.5,7.2,110674.63974063282
5200.5,7.6,114715.12504915723
5200.5,8.0,120757.37596199989
5300.5,6.0,90222.89620958081
5300.5,6.4,96243.38223580383
5300.5,6.8,102327.7796028643
5300.5,7.2,110324.7157058015
5300.5,7.6,114305.1277123843
5300.5,8.0,120325.81256551662
5400.5,6.0,89894.44438533379
5400.5,6.4,95893.05217067564
5400.5,6.8,101960.14554393137
5400.5,7.2,109967.71884041325
5400.5,7.6,113889.15879829483
5400.5,8.0,119887.96253214065
5500.5,6.0,89561.4449756475
5500.5,6.4,95537.87029358867
5500.5,6.8,101587.48691326578
5500.5,7.2,109603.82666950666
5500.5,7.6,113467.4255264686
5500.5,8.0,119444.04400768442
5600.5,6.0,89224.07346281478
5600.5,6.4,95178.02381702943
5600.5,6.8,101209.99560448684
