Time(s),outletFlowRate(Kg/s)
3570.23,9.316647357726828e-06
3580.23,9.29634357777949e-06
3590.23,9.276140492826917e-06
3600.23,9.25603732509152e-06
3610.23,9.236033304941905e-06
3620.23,9.21612767078487e-06
3630.23,9.196319668959982e-06
3640.23,9.176608553635027e-06
3650.23,9.156993586703649e-06
3660.23,9.137474037684302e-06
3670.23,9.118049183621116e-06
3680.23,9.098718308985992e-06
3690.23,9.07948070558203e-06
3700.23,9.060335672449683e-06
3710.23,9.041282515772538e-06
3720.23,9.022320548785995e-06
3730.23,9.003449091686863e-06
3740.23,8.98466747154424e-06
3750.23,8.965975022211935e-06
3760.23,8.947371084242184e-06
3770.23,8.928855004800716e-06
3780.23,8.910426137583261e-06
3790.23,8.892083842732916e-06
3800.23,8.873827486758996e-06
3810.23,8.855656442457518e-06
3820.23,8.837570088832197e-06
3830.23,8.819567811016867e-06
3840.23,8.801649000199647e-06
3850.23,8.783813053547225e-06
3860.23,8.76605937413094e-06
3870.23,8.748387370854211e-06
3880.23,8.730796458379952e-06
3890.23,8.713286057060712e-06
3900.23,8.695855592867899e-06
3910.23,8.678504497324019e-06
3920.23,8.661232207434278e-06
3930.23,8.644038165620272e-06
3940.23,8.626921819654074e-06
3950.23,8.60988262259367e-06
3960.23,8.592920032718733e-06
3970.23,8.576033513468236e-06
3980.23,8.559222533378273e-06
3990.23,8.54248656602077e-06
4000.23,8.525825089943656e-06
4010.23,8.509237588611387e-06
4020.23,8.49272355034616e-06
4030.23,8.476282468270907e-06
4040.23,8.45991384025203e-06
4050.23,8.443617168843394e-06
4060.23,8.427391961231522e-06
4070.23,8.411237729180559e-06
4080.23,8.395153988979342e-06
4090.23,8.37914026138791e-06
4100.23,8.363196071585645e-06
4110.23,8.347320949119884e-06
4120.23,8.331514427855034e-06
4130.23,8.31577604592291e-06
4140.23,8.300105345673155e-06
4150.23,8.284501873624784e-06
4160.23,8.268965180418291e-06
4170.23,8.253494820768182e-06
4180.23,8.238090353416838e-06
4190.23,8.2227513410881e-06
4200.23,8.207477350441973e-06
4210.23,8.192267952030378e-06
4220.23,8.177122720252505e-06
4230.23,8.16204123331173e-06
4240.23,8.14702307317235e-06
4250.23,8.132067825517647e-06
4260.23,8.117175079707992e-06
4270.23,8.102344428739574e-06
4280.23,8.087575469204001e-06
4290.23,8.07286780124801e-06
4300.23,8.05822102853403e-06
4310.23,8.043634758201307e-06
4320.23,8.029108600827262e-06
4330.23,8.014642170389447e-06
