Time(s),Depth(m),Pressure(Pa)
1.0,6.0,106605.58516731422
1.0,6.01,106781.70546689653
1.0,6.02,106957.82576647885
1.0,6.03,107135.14863640688
1.0,6.04,107312.64749223918
1.0,6.05,107489.8513476591
1.0,6.06,107666.95406008052
1.0,6.07,107844.0768041514
1.0,6.08,108021.21198165984
1.0,6.09,108198.33666153614
1.0,6.1,108375.45038736147
1.0,6.11,108552.56358614432
1.0,6.12,108729.67585485209
1.0,6.13,108906.79420742202
1.0,6.14,109083.93247081354
1.0,6.15,109261.0662725544
1.0,6.16,109438.16259642917
1.0,6.17,109615.25892030395
1.0,6.18,109792.38886163462
1.0,6.19,109969.51953377956
1.0,6.2,110146.61847957662
1.0,6.21,110323.7118732628
1.0,6.22,110500.80863604182
1.0,6.23,110677.90668700337
1.0,6.24,110855.00300679218
1.0,6.25,111032.0981518566
1.0,6.26,111209.20925888054
1.0,6.27,111386.33850449478
1.0,6.28,111563.45006771223
1.0,6.29,111740.5273712859
1.0,6.3,111917.60312984014
1.0,6.31,112094.67317182229
1.0,6.32,112271.7482928008
1.0,6.33,112448.87801298992
1.0,6.34,112626.00773317902
1.0,6.35,112803.07761237024
1.0,6.36,112980.14483196156
1.0,6.37,113157.20741919157
1.0,6.38,113334.2690561936
1.0,6.39,113511.37215889945
1.0,6.4,113688.49285311604
1.0,6.41,113865.57712992564
1.0,6.42,114042.63443087824
1.0,6.43,114219.68970450712
1.0,6.44,114396.7424681162
1.0,6.45,114573.81421219613
1.0,6.46,114750.92644794722
1.0,6.47,114928.02645629576
1.0,6.48,115105.07483783356
1.0,6.49,115282.12284915766
1.0,6.5,115459.16543068139
1.0,6.51,115636.20801220513
1.0,6.52,115813.30645440046
1.0,6.53,115990.40870527798
1.0,6.54,116167.4640953163
1.0,6.55,116344.50838673483
1.0,6.56,116521.54298277148
1.0,6.57,116698.57303409786
1.0,6.58,116875.63856444145
1.0,6.59,117052.73275091435
1.0,6.6,117229.80164520041
1.0,6.61,117406.83639503425
1.0,6.62,117583.86755411862
1.0,6.63,117760.89024929344
1.0,6.64,117937.92238435797
1.0,6.65,118115.00053888484
1.0,6.66,118292.07682225219
1.0,6.67,118469.11100453048
1.0,6.68,118646.14518680879
1.0,6.69,118823.1756730793
1.0,6.7,119000.2058155351
1.0,6.71,119177.23008415224
1.0,6.72,119354.2527652454
1.0,6.73,119531.30169223943
1.0,6.74,119708.36416550486
1.0,6.75,119885.38920937057
1.0,6.76,120062.38131536456
1.0,6.77,120239.39770919588
1.0,6.78,120416.44989562964
1.0,6.79,120593.49036558933
1.0,6.8,120770.50019246299
1.0,6.81,120947.50497782422
1.0,6.82,121124.48095454305
1.0,6.83,121301.45884177905
1.0,6.84,121478.52461280716
1.0,6.85,121655.59038383527
1.0,6.86,121832.6416707544
1.0,6.87,122009.69123337483
1.0,6.88,122186.82091086853
1.0,6.89,122363.97506790687
1.0,6.9,122541.15993654559
1.0,6.91,122718.36220842449
1.0,6.92,122896.21259455377
1.0,6.93,123074.68409017306
1.0,6.94,123252.4792615022
1.0,6.95,123429.18479925273
1.0,6.96,123609.0233553648
1.0,6.97,123797.99988169795
1.0,6.98,123981.5383011221
1.0,6.99,124127.91632333465
1.0,7.0,124274.29434554718
1.0,7.01,124440.95282590025
1.0,7.02,124622.55494263282
1.0,7.03,124812.73385494805
1.0,7.04,124992.2624372773
1.0,7.05,125189.06320641091
1.0,7.06,125383.52898610097
1.0,7.07,125554.8143691424
1.0,7.08,125738.81348250413
1.0,7.09,125938.7975454604
1.0,7.1,126117.37895135913
1.0,7.11,126301.92349695449
1.0,7.12,126486.46804254988
1.0,7.13,126669.98892639395
1.0,7.14,126843.95563389226
1.0,7.15,127017.92234139057
1.0,7.16,127193.18140916532
1.0,7.17,127373.8253114248
1.0,7.18,127554.46921368428
1.0,7.19,127734.90554153759
1.0,7.2,127914.83446528687
1.0,7.21,128094.76338903616
1.0,7.22,128274.72409951797
1.0,7.23,128454.73513899294
1.0,7.24,128634.74617846789
1.0,7.25,128814.74563269124
1.0,7.26,128994.7327293129
1.0,7.27,129174.71982593459
1.0,7.28,129354.69724989109
1.0,7.29,129534.6676880338
1.0,7.3,129714.63812617653
1.0,7.31,129894.60082154413
1.0,7.32,130074.55982987594
1.0,7.33,130254.51883820776
1.0,7.34,130434.47032007837
1.0,7.35,130614.41960673116
1.0,7.36,130794.36889338393
1.0,7.37,130974.31162420812
1.0,7.38,131154.25338379844
1.0,7.39,131334.19514338876
1.0,7.4,131514.12691280144
1.0,7.41,131694.05834920824
1.0,7.42,131873.98935477276
1.0,7.43,132053.9141131243
1.0,7.44,132233.83887147586
1.0,7.45,132413.7621104787
1.0,7.46,132593.6774488681
1.0,7.47,132773.5927872575
1.0,7.48,132953.50607615802
1.0,7.49,133133.41347277793
1.0,7.5,133313.3208693978
1.0,7.51,133493.22508357023
1.0,7.52,133673.1235114746
1.0,7.53,133853.021939379
1.0,7.54,134032.91671290016
1.0,7.55,134212.80704895593
1.0,7.56,134392.69738501174
1.0,7.57,134572.58336478326
1.0,7.58,134752.46575702654
1.0,7.59,134932.34814926985
1.0,7.6,135112.2243014789
1.0,7.61,135292.09702166915
1.0,7.62,135471.9697418594
1.0,7.63,135651.83706999614
1.0,7.64,135831.7025226361
1.0,7.65,136011.56797527606
1.0,7.66,136191.42575489348
1.0,7.67,136371.28205892962
1.0,7.68,136551.13836296575
1.0,7.69,136730.98595001764
1.0,7.7,136910.83293589816
1.0,7.71,137090.67969413687
1.0,7.72,137270.5196231197
1.0,7.73,137450.35955210257
1.0,7.74,137630.1982897087
1.0,7.75,137810.0289855219
1.0,7.76,137989.8596813351
1.0,7.77,138169.68824998196
1.0,7.78,138349.50952548708
1.0,7.79,138529.3308009922
1.0,7.8,138709.14987814834
1.0,7.81,138888.96433877174
1.0,7.82,139068.77879939516
1.0,7.83,139248.5888806234
1.0,7.84,139428.39289807365
1.0,7.85,139608.1969155239
1.0,7.86,139787.99710427923
1.0,7.87,139967.79370363307
1.0,7.88,140147.5903029869
1.0,7.89,140327.3815257634
1.0,7.9,140507.16935280693
1.0,7.91,140686.95717985043
1.0,7.92,140866.73815660513
1.0,7.93,141046.51633096894
1.0,7.94,141226.29450533274
1.0,7.95,141406.0669602467
1.0,7.96,141585.83804249275
1.0,7.97,141765.60912473878
1.0,7.98,141945.4121065557
1.0,7.99,142125.2185061838
16.4,6.0,106589.20569179837
16.4,6.01,106766.10005870552
16.4,6.02,106942.99442561268
16.4,6.03,107120.67003327976
16.4,6.04,107298.45996886294
16.4,6.05,107476.10270043279
16.4,6.06,107653.69496205523
16.4,6.07,107831.29976374112
16.4,6.08,108008.91234891461
16.4,6.09,108186.51731767651
16.4,6.1,108364.11433887847
16.4,6.11,108541.71036756723
16.4,6.12,108719.30464476204
16.4,6.13,108896.9027848923
16.4,6.14,109074.51356735668
16.4,6.15,109252.12109829238
16.4,6.16,109429.70131638662
16.4,6.17,109607.28153448088
16.4,6.18,109784.88382656573
16.4,6.19,109962.48659851993
16.4,6.2,110140.06608338769
16.4,6.21,110317.64149301533
16.4,6.22,110495.21822336069
16.4,6.23,110672.79545868635
16.4,6.24,110850.37087465946
16.4,6.25,111027.9450560719
16.4,6.26,111205.52921510913
16.4,6.27,111383.12471235631
16.4,6.28,111560.70772765623
16.4,6.29,111738.26655918332
16.4,6.3,111915.82401034665
16.4,6.31,112093.37635416382
16.4,6.32,112270.93205464212
16.4,6.33,112448.5238392274
16.4,6.34,112626.11562381266
16.4,6.35,112803.66503170489
16.4,6.36,112981.21255618855
16.4,6.37,113158.75567807956
16.4,6.38,113336.29789687465
16.4,6.39,113513.86759571427
16.4,6.4,113691.44895275464
16.4,6.41,113869.00446528454
16.4,6.42,114046.54083373267
16.4,6.43,114224.0751703707
16.4,6.44,114401.60699143441
16.4,6.45,114579.15142696284
16.4,6.46,114756.72277334935
16.4,6.47,114934.2854221339
16.4,6.48,115111.81134771014
16.4,6.49,115289.33692832831
16.4,6.5,115466.85744956114
16.4,6.51,115644.37797079397
16.4,6.52,115821.9356844361
16.4,6.53,115999.49593392432
16.4,6.54,116177.022807763
16.4,6.55,116354.54177684258
16.4,6.56,116532.05296897258
16.4,6.57,116709.56051565743
16.4,6.58,116887.09182648094
16.4,6.59,117064.64233141646
16.4,6.6,117242.17482340903
16.4,6.61,117419.68299792867
16.4,6.62,117597.18822466326
16.4,6.63,117774.68650304731
16.4,6.64,117952.19103797249
16.4,6.65,118129.72607353558
16.4,6.66,118307.25978532294
16.4,6.67,118484.76371215694
16.4,6.68,118662.26763899096
16.4,6.69,118839.76689806473
16.4,6.7,119017.26572292818
16.4,6.71,119194.75976844951
16.4,6.72,119372.25252225676
16.4,6.73,119549.7621607732
16.4,6.74,119727.2805139782
16.4,6.75,119904.77207208044
16.4,6.76,120082.24005049227
16.4,6.77,120259.72436995739
16.4,6.78,120437.2327709748
16.4,6.79,120614.73275244782
16.4,6.8,120792.210713574
16.4,6.81,120969.68517996457
16.4,6.82,121147.13967643747
16.4,6.83,121324.59563738047
16.4,6.84,121502.118963949
16.4,6.85,121679.64229051757
16.4,6.86,121857.16767951183
16.4,6.87,122034.69331403295
16.4,6.88,122212.29712955253
16.4,6.89,122389.92483371054
16.4,6.9,122567.63908176657
16.4,6.91,122745.4023713647
16.4,6.92,122923.62739939513
16.4,6.93,123102.2949267565
16.4,6.94,123280.65875171618
16.4,6.95,123458.53327836205
16.4,6.96,123638.96480473323
16.4,6.97,123826.85424696981
16.4,6.98,124009.20757569453
16.4,6.99,124153.73079542117
16.4,7.0,124298.25401514779
16.4,7.01,124475.90851804153
16.4,7.02,124662.407228013
16.4,7.03,124853.18564711328
16.4,7.04,125041.10765103553
16.4,7.05,125230.28152768809
16.4,7.06,125416.17976816125
16.4,7.07,125601.31577148594
16.4,7.08,125792.3962521017
16.4,7.09,125984.58668729244
16.4,7.1,126165.09582424887
16.4,7.11,126345.30421165552
16.4,7.12,126525.51259906217
16.4,7.13,126705.30402611311
16.4,7.14,126881.20382317713
16.4,7.15,127057.10362024116
16.4,7.16,127233.89842379975
16.4,7.17,127414.42242108542
16.4,7.18,127594.94641837107
16.4,7.19,127775.31008314884
16.4,7.2,127955.28182401843
16.4,7.21,128135.25356488803
16.4,7.22,128315.24352386883
16.4,7.23,128495.26232819245
16.4,7.24,128675.28113251604
16.4,7.25,128855.27901306163
16.4,7.26,129035.25457491074
16.4,7.27,129215.23013675984
16.4,7.28,129395.1952229498
16.4,7.29,129575.15274338589
16.4,7.3,129755.11026382199
16.4,7.31,129935.05975801396
16.4,7.32,130115.00543018492
16.4,7.33,130294.95110235587
16.4,7.34,130474.88933529146
16.4,7.35,130654.8253984501
16.4,7.36,130834.76146160874
16.4,7.37,131014.69109880932
16.4,7.38,131194.61978401613
16.4,7.39,131374.54846922294
16.4,7.4,131554.4671930688
16.4,7.41,131734.3855848693
16.4,7.42,131914.30354472142
16.4,7.43,132094.2152413219
16.4,7.44,132274.12693792238
16.4,7.45,132454.0371086265
16.4,7.46,132633.9393446693
16.4,7.47,132813.84158071215
16.4,7.48,132993.7417564935
