Time(s),outletFlowRate(Kg/s)
0,0.0163
5.109999999999999,0.0163
10.23,0.0163
20.23,0.0163
30.23,0.0163
40.230000000000004,0.0163
50.230000000000004,0.0163
60.230000000000004,0.0163
70.23,0.0163
80.23,0.0163
90.23,0.0163
100.23,0.015121137404656817
110.23,0.014040055990061652
120.23,0.01312056897715478
130.23000000000002,0.012327870904135719
140.23000000000002,0.01163661754865172
150.23000000000002,0.011027891613676144
160.23000000000002,0.010487271224790791
170.23000000000002,0.010003558867604857
180.23000000000002,0.0095679206517048
190.23000000000002,0.00917328873318164
200.23000000000002,0.008813937255817852
210.23000000000002,0.008485175533965442
220.23000000000002,0.008183122189013686
230.23000000000002,0.00790453627741063
240.23000000000002,0.007646689246810058
250.23000000000002,0.007407266606108086
260.23,0.0071842915329724194
270.23,0.006976064891054926
280.23,0.006781117670178557
290.23,0.006598172935787822
300.23,0.006426115131928606
310.23,0.0062639651246714735
320.23,0.006110859766214303
330.23,0.0059660350482777635
340.23,0.005828812127110684
350.23,0.005698585662375074
360.23,0.005574814033020654
370.23,0.00545701108535298
380.23,0.0053447391392619
390.23,0.005237603033372674
400.23,0.00513524503262109
410.23,0.0050373404553203495
420.23,0.004943593903322157
430.23,0.004853735999978104
440.23,0.004767520557493435
450.23,0.004684722108846678
460.23,0.004605133750436851
470.23,0.004528565250546678
480.23,0.004454841386005337
490.23,0.004383800475416981
500.23,0.004315293082252397
510.23,0.0042491808651826295
520.23,0.004185335556422416
530.23,0.004123638051680943
540.23,0.004063977597682635
550.23,0.004006251065211731
560.23,0.003950362297308415
570.23,0.0038962215236641087
580.23,0.0038437448334653432
590.23,0.0037928536999590535
600.23,0.003743474550886332
610.23,0.003695538379679135
620.23,0.0036489803929552343
630.23,0.00360373969040035
640.23,0.003559758973600819
650.23,0.003516984280803517
660.23,0.0034753647449356916
670.23,0.003434852372527649
680.23,0.0033954018414520367
690.23,0.003356970315627468
700.23,0.0033195172750421498
710.23,0.0032830043596322233
720.23,0.0032473952257087383
730.23,0.0032126554137661433
740.23,0.0031787522266286477
750.23,0.0031456546169983807
760.23,0.0031133330835658147
770.23,0.003081759574927824
780.23,0.0030509074006334117
790.23,0.0030207511487455115
800.23,0.002991266609365105
810.23,0.0029624307036187486
820.23,0.0029342214176570043
830.23,0.0029066177412539478
840.23,0.0028795996106360795
850.23,0.0028531478552029973
860.23,0.0028272441478326502
870.23,0.0028018709584912574
880.23,0.002777011510893695
890.23,0.002752649741980902
900.23,0.00272877026400259
910.23,0.00270535832901057
920.23,0.0026823997955849454
930.23,0.002659881097630195
940.23,0.002637789215092041
950.23,0.002616111646457298
960.23,0.00259483638291107
970.23,0.0025739518840355168
980.23,0.0025534470549428184
990.23,0.0025333112247446173
1000.23,0.0025135341262669773
1010.23,0.0024941058769272235
1020.23,0.0024750169606953675
1030.23,0.0024562582110686693
1040.23,0.0024378207949931757
1050.23,0.0024196961976712017
1060.23,0.0024018762081977466
1070.23,0.002384352905973646
1080.23,0.002367118647846264
1090.23,0.002350166055932897
1100.23,0.0023334880060841856
1110.23,0.002317077616949032
1120.23,0.0023009282396041606
1130.23,0.0022850334477145136
1140.23,0.002269387028192955
1150.23,0.0022539829723298758
1160.23,0.002238815467364906
1170.23,0.002223878888475569
1180.23,0.0022091677911585104
1190.23,0.002194676903980944
1200.23,0.002180401121681842
1210.23,0.002166335498602473
1220.23,0.002152475242428747
1230.23,0.0021388157082277187
1240.23,0.0021253523927621913
1250.23,0.0021120809290684412
1260.23,0.0020989970812829947
1270.23,0.0020860967397047293
1280.23,0.002073375916080406
1290.23,0.002060830739101314
1300.23,0.0020484574501005133
1310.23,0.0020362523989398674
1320.23,0.0020242120400774098
1330.23,0.0020123329288056786
1340.23,0.002000611717652409
1350.23,0.0019890451529354426
1360.23,0.001977630071464219
1370.23,0.0019663633973803565
1380.23,0.001955242139130831
1390.23,0.0019442633865669032
1400.23,0.0019334243081631595
1410.23,0.0019227221483502813
1420.23,0.0019121542249567584
1430.23,0.0019017179267539432
1440.23,0.001891410711099595
1450.23,0.0018812301016756796
1460.23,0.0018711736863154954
1470.23,0.0018612391149165025
1480.23,0.001851424097434566
1490.23,0.0018417264019561727
1500.23,0.0018321438528448983
1510.23,0.0018226743289588667
1520.23,0.0018133157619360514
1530.23,0.0018040661345444233
1540.23,0.0017949234790939983
1550.23,0.0017858858759081675
1560.23,0.0017769514518516812
1570.23,0.001768118378912871
1580.23,0.0017593848728377696
1590.23,0.0017507491918138831
1600.23,0.0017422096352016085
1610.23,0.0017337645423110577
1620.23,0.0017254122912227915
1630.23,0.0017171512976501548
1640.23,0.0017089800138418664
1650.23,0.0017008969275230815
1660.23,0.0016929005608732235
1670.23,0.0016849894695393425
1680.23,0.0016771622416833654
1690.23,0.0016694174970619791
1700.23,0.0016617538861377725
1710.23,0.0016541700892205348
1720.23,0.0016466648156372656
1730.23,0.001639236802930102
1740.23,0.001631884816080766
1750.23,0.0016246076467607419
1760.23,0.0016174041126060053
1770.23,0.0016102730565155394
1780.23,0.0016032133459724957
1790.23,0.001596223872387515
1800.23,0.0015893035504628888
1810.23,0.0015824513175771993
1820.23,0.001575666133189492
1830.23,0.0015689469782622354
1840.23,0.0015622928547024196
1850.23,0.00155570278482015
1860.23,0.0015491758108040767
1870.23,0.0015427109942130098
1880.23,0.0015363074154831683
1890.23,0.0015299641734506297
1900.23,0.0015236803848880857
1910.23,0.001517455184055851
1920.23,0.0015112877222662386
1930.23,0.001505177167461063
1940.23,0.0014991227038017344
1950.23,0.001493123531271465
