Time,Depth(m),Pressure(Pa)
2500.0,7.16,156402.2100462492
2500.0,7.17,155593.5779972878
2500.0,7.18,155162.21599895487
2500.0,7.19,154954.2211442701
2500.0,7.2,154915.60261027186
2500.0,7.21,154983.07452822768
2500.0,7.22,155114.437332196
2500.0,7.23,155283.12472932806
2500.0,7.24,155474.2179798448
2500.0,7.25,155677.35224699785
2500.0,7.26,155886.14729492326
2500.0,7.27,156098.27352820005
2500.0,7.28,156311.9405758721
2500.0,7.29,156526.2791862546
2500.0,7.3,156740.9012703973
2500.0,7.31,156955.64174504767
2500.0,7.32,157170.42831777257
2500.0,7.33,157385.23217025324
2500.0,7.34,157600.04206732265
2500.0,7.35,157814.85398782368
2500.0,7.36,158029.66652400105
2500.0,7.37,158244.47924418622
2500.0,7.38,158459.2920134984
2500.0,7.39,158674.104795842
2500.0,7.4,158888.9175810708
2500.0,7.41,159103.73036688648
2500.0,7.42,159318.54315282067
2500.0,7.43,159533.35593877523
2500.0,7.44,159748.16872473116
2500.0,7.45,159962.98151069335
2500.0,7.46,160177.79429666203
2500.0,7.47,160392.60708263412
2500.0,7.48,160607.4198686093
2500.0,7.49,160822.23265458705
2500.0,7.5,161037.04544056693
2500.0,7.51,161251.85822654812
2500.0,7.52,161466.6710125301
2500.0,7.53,161681.48379851252
2500.0,7.54,161896.29658449595
2500.0,7.55,162111.10937047837
2500.0,7.56,162325.92215646055
2500.0,7.57,162540.7349424439
2500.0,7.58,162755.54772842696
2500.0,7.59,162970.36051440914
2500.0,7.6,163185.17330039217
2500.0,7.61,163399.98608637555
2500.0,7.62,163614.79887235805
2500.0,7.63,163829.61165834067
2500.0,7.64,164044.42444432375
2500.0,7.65,164259.23723030646
2500.0,7.66,164474.0500162891
2500.0,7.67,164688.86280227223
2500.0,7.68,164903.67558825575
2500.0,7.69,165118.48837423828
2500.0,7.7,165333.301160221
2500.0,7.71,165548.11394620422
2500.0,7.72,165762.92673218687
2500.0,7.73,165977.73951816923
2500.0,7.74,166192.55230415263
2500.0,7.75,166407.36509013592
2500.0,7.76,166622.17787611895
2500.0,7.77,166836.9906621013
2500.0,7.78,167051.80344808436
2500.0,7.79,167266.6162340673
2500.0,7.8,167481.42902004963
2500.0,7.81,167696.24180603298
2500.0,7.82,167911.05459201656
2500.0,7.83,168125.86737799906
2500.0,7.84,168340.6801639813
2500.0,7.85,168555.49294996506
2500.0,7.86,168770.3057359471
2500.0,7.87,168985.1185219296
2500.0,7.88,169199.93130791307
2500.0,7.89,169414.7440938967
2500.0,7.9,169629.55687987947
2500.0,7.91,169844.3696658628
2500.0,7.92,170059.18245184651
2500.0,7.93,170273.9952378262
2500.0,7.94,170488.80802381894
2500.0,7.95,170703.62080979443
2500.0,7.96,170918.4335957764
2500.0,7.97,171133.24638176057
2500.0,7.98,171348.05916774223
2500.0,7.99,171562.8719537265
4500.0,6.0,126170.90912035869
4500.0,6.01,126381.33575788041
4500.0,6.02,126591.76239540287
4500.0,6.03,126802.18903292908
4500.0,6.04,127012.61567045093
4500.0,6.05,127223.04230797653
4500.0,6.06,127433.46894549645
4500.0,6.07,127643.89558302081
4500.0,6.08,127854.32222054014
4500.0,6.09,128064.74885806635
4500.0,6.1,128275.17549559382
4500.0,6.11,128485.60213311957
4500.0,6.12,128696.02877064218
4500.0,6.13,128906.45540815985
4500.0,6.14,129116.88204568259
4500.0,6.15,129327.30868320317
4500.0,6.16,129537.73532073319
4500.0,6.17,129748.16195826037
4500.0,6.18,129958.58859578727
4500.0,6.19,130169.01523331084
4500.0,6.2,130379.44187083225
4500.0,6.21,130589.86850835792
4500.0,6.22,130800.29514588456
4500.0,6.23,131010.72178340552
4500.0,6.24,131221.14842092275
4500.0,6.25,131431.57505845279
4500.0,6.26,131642.00169597648
4500.0,6.27,131852.42833350223
4500.0,6.28,132062.85497103044
4500.0,6.29,132273.28160855736
4500.0,6.3,132483.7082460846
4500.0,6.31,132694.13488360748
4500.0,6.32,132904.56152113416
4500.0,6.33,133114.9881586573
4500.0,6.34,133325.41479618222
4500.0,6.35,133535.84143371062
4500.0,6.36,133746.26807123268
4500.0,6.37,133956.69470875562
4500.0,6.38,134167.12134627896
4500.0,6.39,134377.54798380332
4500.0,6.4,134587.9746213276
4500.0,6.41,134798.40125885286
4500.0,6.42,135008.82789637626
4500.0,6.43,135219.25453390172
4500.0,6.44,135429.68117142527
4500.0,6.45,135640.10780894614
4500.0,6.46,135850.5344464631
4500.0,6.47,136060.96108398074
4500.0,6.48,136271.3877214992
4500.0,6.49,136481.81435902364
4500.0,6.5,136692.24099655525
4500.0,6.51,136902.66763409635
4500.0,6.52,137113.0942716349
4500.0,6.53,137323.52090916724
4500.0,6.54,137533.947546692
4500.0,6.55,137744.37418421273
4500.0,6.56,137954.80082173308
4500.0,6.57,138165.22745926285
4500.0,6.58,138375.6540968165
4500.0,6.59,138586.0807344387
4500.0,6.6,138796.50737228827
4500.0,6.61,139006.9340107871
4500.0,6.62,139217.36065103218
4500.0,6.63,139427.7872961666
4500.0,6.64,139638.21395444762
4500.0,6.65,139848.64064695584
4500.0,6.66,140059.06742412754
4500.0,6.67,140269.49440397025
4500.0,6.68,140479.9218607157
4500.0,6.69,140690.35043290557
4500.0,6.7,140900.78157906514
4500.0,6.71,141111.21817337786
4500.0,6.72,141321.66639125373
4500.0,6.73,141532.13849797024
4500.0,6.74,141742.6591113166
4500.0,6.75,141953.27356776426
4500.0,6.76,142164.067117771
4500.0,6.77,142375.19174190462
4500.0,6.78,142586.91624759225
4500.0,6.79,142799.69850686926
4500.0,6.8,143014.31786454207
4500.0,6.81,143232.10114691095
4500.0,6.82,143455.15633853234
4500.0,6.83,143685.73220466202
4500.0,6.84,143928.87736316596
4500.0,6.85,144191.74198469677
4500.0,6.86,144482.727050212
4500.0,6.87,144816.53661758045
4500.0,6.88,145209.52102471335
4500.0,6.89,145687.90486743307
4500.0,6.9,146279.6141330826
4500.0,6.91,147027.1701474754
4500.0,6.92,147990.08477812985
4500.0,6.93,149230.97526559944
4500.0,6.94,150843.13239901408
4500.0,6.95,152967.0542439857
4500.0,6.96,155776.08895919652
4500.0,6.97,159502.21508980828
4500.0,6.98,164582.6229413705
4500.0,6.99,172657.8981351749
4500.0,7.0,194361.72845047028
4500.0,7.01,194641.69036952005
4500.0,7.02,194919.53734214985
4500.0,7.03,195197.35207775235
4500.0,7.04,195475.18365760808
4500.0,7.05,195753.00578512388
4500.0,7.06,196030.8272155083
4500.0,7.07,196308.65506400622
4500.0,7.08,196586.48031202765
4500.0,7.09,196864.28249006282
4500.0,7.1,197141.81420328486
4500.0,7.11,175419.3814107232
4500.0,7.12,167915.19762692676
4500.0,7.13,163245.35954042643
4500.0,7.14,159873.53987077327
4500.0,7.15,157462.3061828241
4500.0,7.16,155741.07981522792
4500.0,7.17,154503.9930915513
4500.0,7.18,153654.99441670894
4500.0,7.19,153068.39521979395
4500.0,7.2,152702.68048635675
4500.0,7.21,152504.0009425759
4500.0,7.22,152425.7072320736
4500.0,7.23,152434.68582183053
4500.0,7.24,152509.8832040805
4500.0,7.25,152630.91058537157
4500.0,7.26,152780.94516149908
4500.0,7.27,152953.18119873776
4500.0,7.28,153139.98401467077
4500.0,7.29,153336.00551629046
4500.0,7.3,153537.7994716767
4500.0,7.31,153743.1769906622
4500.0,7.32,153950.71630502667
4500.0,7.33,154159.5318458351
4500.0,7.34,154369.07933064434
4500.0,7.35,154579.0416015214
4500.0,7.36,154789.22815472208
4500.0,7.37,154999.53424198297
4500.0,7.38,155209.90205228527
4500.0,7.39,155420.30190792092
4500.0,7.4,155630.7171215807
4500.0,7.41,155841.13958151868
4500.0,7.42,156051.5654328909
4500.0,7.43,156261.99284683418
4500.0,7.44,156472.4209583298
4500.0,7.45,156682.84936825302
4500.0,7.46,156893.2779010603
4500.0,7.47,157103.70648280432
4500.0,7.48,157314.13508457236
4500.0,7.49,157524.56369400612
4500.0,7.5,157734.99230623795
4500.0,7.51,157945.4209194677
4500.0,7.52,158155.8495330421
4500.0,7.53,158366.27814673368
4500.0,7.54,158576.70676046476
4500.0,7.55,158787.135374206
4500.0,7.56,158997.56398794998
4500.0,7.57,159207.99260169626
4500.0,7.58,159418.4212154421
4500.0,7.59,159628.8498291882
4500.0,7.6,159839.27844293526
4500.0,7.61,160049.70705668136
4500.0,7.62,160260.1356704286
4500.0,7.63,160470.5642841754
4500.0,7.64,160680.99289792238
4500.0,7.65,160891.4215116689
4500.0,7.66,161101.85012541505
4500.0,7.67,161312.27873916208
4500.0,7.68,161522.70735290946
4500.0,7.69,161733.13596665586
4500.0,7.7,161943.56458040234
4500.0,7.71,162153.99319414937
4500.0,7.72,162364.4218078961
4500.0,7.73,162574.85042164213
4500.0,7.74,162785.27903538942
4500.0,7.75,162995.7076491366
4500.0,7.76,163206.13626288297
4500.0,7.77,163416.56487662927
4500.0,7.78,163626.99349037657
4500.0,7.79,163837.42210412305
4500.0,7.8,164047.85071786924
4500.0,7.81,164258.2793316166
4500.0,7.82,164468.70794536395
4500.0,7.83,164679.13655911
4500.0,7.84,164889.56517285627
4500.0,7.85,165099.9937866037
4500.0,7.86,165310.4224003498
4500.0,7.87,165520.85101409612
4500.0,7.88,165731.27962784324
4500.0,7.89,165941.70824159033
4500.0,7.9,166152.13685533742
4500.0,7.91,166362.56546908448
4500.0,7.92,166572.99408283064
4500.0,7.93,166783.4226965779
4500.0,7.94,166993.85131032442
4500.0,7.95,167204.27992407218
4500.0,7.96,167414.7085378174
4500.0,7.97,167625.1371515657
4500.0,7.98,167835.5657653106
4500.0,7.99,168045.99437905758
7000.0,6.0,119184.46330878547
7000.0,6.01,119383.25979834034
7000.0,6.02,119582.05628789497
7000.0,6.03,119780.85277745315
7000.0,6.04,119979.64926700879
7000.0,6.05,120178.44575656658
7000.0,6.06,120377.24224612731
7000.0,6.07,120576.03873568335
7000.0,6.08,120774.8352252426
7000.0,6.09,120973.63171480362
7000.0,6.1,121172.42820435105
7000.0,6.11,121371.22469390652
7000.0,6.12,121570.02118346335
7000.0,6.13,121768.81767301982
7000.0,6.14,121967.61416257921
7000.0,6.15,122166.4106521356
7000.0,6.16,122365.207141696
7000.0,6.17,122564.00363125504
7000.0,6.18,122762.80012081392
7000.0,6.19,122961.59661037057
7000.0,6.2,123160.39309992496
7000.0,6.21,123359.18958948292
7000.0,6.22,123557.98607904205
7000.0,6.23,123756.78256859496
7000.0,6.24,123955.57905814663
7000.0,6.25,124154.37554770749
