Time(s),rhoInlet(Kg/m3)
0.31000000000000005,2214.311285190248,130334.28006402322,133049.0627464155,135763.84542566337,138478.6281078782,141193.41078819503,143908.19346930648,146622.97613986925,149337.75825068104,202073.81782940542,154767.72025522334,157482.93353823634,160198.23323453165,162913.5324476731,165628.83166108327,168344.13087454953,171059.4300880138,173774.72930147822
200.23000000000002,2213.0948416981137,130238.68617661741,132952.21272880625,135665.73928030633,138379.26583248551,141092.79238422343,143806.31893622238,146519.84548355796,149233.37166439247,201915.0566404401,155474.07864867183,157374.39709256502,160088.20491106616,162802.01246046321,165515.8200100692,168229.62755970284,170943.43510933509,173657.2426589673
2500.23,2189.7327826996043,128815.45745302155,131500.57819116258,134185.6989293188,136870.81966747413,139555.9404056143,142241.06114377314,144926.18211046304,147668.01362179557,199289.52503331026,165341.17885363428,155677.35224699785,158351.88562421832,161037.04544056693,163722.20526534924,166407.36509013592,169092.52491492126,171777.68473970474
4500.23,2145.041934216636,126170.90912035869,128801.24208940071,131431.57505845279,134061.90802751697,136692.24099655525,139322.57397183098,141953.27356776426,145002.68548457813,194361.72845047028,165417.10638525127,152630.91058537157,155104.70856129407,157734.99230623795,160365.34997730228,162995.7076491366,165626.06532096965,168256.4229928025
7000.23,2026.4820523715373,119184.46330878547,121669.41942824141,124154.37554770749,126639.33166717354,129124.28778736861,131609.25228806524,134103.23557219497,137650.52318492037,181326.80262038085,158042.82354830758,144581.21881389795,146522.40177146427,149004.00078757678,151488.97198900557,153973.94560559632,156458.91922231688,158943.89283903732
8250.23,1929.8618260902192,113496.77563617505,115863.25330892694,118229.73098162813,120596.20865440666,122962.68635027058,125329.22187365126,127717.21671396805,131411.76072085468,170711.80204585404,150651.3064429647,137915.78545440474,139537.57649339628,141894.5824795237,144261.05477439967,146627.54783282717,148994.04089706996,151360.53396131322
9000.23,1859.4401276989263,109352.41263135706,111632.53670692051,113912.66078247318,116192.78485806167,118472.90904852469,120753.17516064653,123065.24404466749,126788.31151140771,162976.5494678132,145006.86633041623,133014.69393718973,134449.09290286677,136714.0083985298,138994.09033317326,141274.22875597829,143554.36721256576,145834.50566915673
10500.23,1698.3741994461018,99875.27451473367,101957.89312572306,104040.51173671999,106123.13034846033,108205.75038602982,110288.94214374482,112428.80401885416,116057.88306528406,145287.11835935482,131670.71432511602,121707.62520673894,122815.27085386122,124867.01136215989,126949.3740238171,129032.00485272447,131114.6362145624,133197.26757663288
12000.23,1531.5890867890214,90062.83005994561,91940.92968826907,93819.02931660604,95697.12896022579,97575.23791619402,99454.9102071839,101416.16827886665,104781.77884096053,126971.38015546226,117472.58475081911,109888.27560250081,110772.19142525896,112600.9054788262,114478.18041217966,116356.28736284195,118234.39847455383,120112.5095922266
14000,1345.6432091147817,79123.35640237796,80773.44120011796,82423.52599844674,84073.61110191236,85723.75414141448,87377.85320773588,89137.33367976145,92047.59072816397,106552.24473731764,101304.25243166075,96594.68208147514,97348.45712420283,98926.86617096812,100574.53466152916,102224.59858249573,103874.69342002575,105524.78840495337
