Time,Depth(m),Pressure(Pa)
1.0,7.34,122586.59824669824
1.0,7.35,122753.7196572657
1.0,7.36,122920.84101424042
1.0,7.37,123087.96233771309
1.0,7.38,123255.08364246969
1.0,7.39,123422.20493369103
1.0,7.4,123589.32621890477
1.0,7.41,123756.44750066796
1.0,7.42,123923.56878200265
1.0,7.43,124090.69006361403
1.0,7.44,124257.81134567985
1.0,7.45,124424.93262901413
1.0,7.46,124592.0539133183
1.0,7.47,124759.17519849507
1.0,7.48,124926.29648433428
1.0,7.49,125093.4177707194
1.0,7.5,125260.53905751999
1.0,7.51,125427.66034459678
1.0,7.52,125594.78163184994
1.0,7.53,125761.90291923344
1.0,7.54,125929.0242066906
1.0,7.55,126096.14549418137
1.0,7.56,126263.26678168861
1.0,7.57,126430.38806920443
1.0,7.58,126597.5093567183
1.0,7.59,126764.63064422354
1.0,7.6,126931.75193172556
1.0,7.61,127098.87321922633
1.0,7.62,127265.99450672412
1.0,7.63,127433.11579422059
1.0,7.64,127600.23708171665
1.0,7.65,127767.3583692117
1.0,7.66,127934.4796567061
1.0,7.67,128101.60094420062
1.0,7.68,128268.72223169546
1.0,7.69,128435.84351918937
1.0,7.7,128602.96480668355
1.0,7.71,128770.08609417816
1.0,7.72,128937.20738167223
1.0,7.73,129104.32866916577
1.0,7.74,129271.44995666025
1.0,7.75,129438.57124415516
1.0,7.76,129605.69253164894
1.0,7.77,129772.81381914321
1.0,7.78,129939.93510663764
1.0,7.79,130107.05639413175
1.0,7.8,130274.17768162544
1.0,7.81,130441.29896912002
1.0,7.82,130608.42025661499
1.0,7.83,130775.5415441089
1.0,7.84,130942.66283160311
1.0,7.85,131109.78411909755
1.0,7.86,131276.90540659108
1.0,7.87,131444.02669408478
1.0,7.88,131611.14798157965
1.0,7.89,131778.26926907452
1.0,7.9,131945.39055656828
1.0,7.91,132112.5118440637
1.0,7.92,132279.6331315573
1.0,7.93,132446.75441905163
1.0,7.94,132613.87570654578
1.0,7.95,132780.996994041
1.0,7.96,132948.11828153374
1.0,7.97,133115.23956902904
1.0,7.98,133282.36085652225
1.0,7.99,133449.4821440161
200.0,6.0,100092.9015152064
200.0,6.01,100259.32876163394
200.0,6.02,100425.75574443274
200.0,6.03,100592.18275700563
200.0,6.04,100758.60980818931
200.0,6.05,100925.03668870908
200.0,6.06,101091.4637315007
200.0,6.07,101257.89072106195
200.0,6.08,101424.31785209817
200.0,6.09,101590.74466908602
200.0,6.1,101757.17175347189
200.0,6.11,101923.59881254596
200.0,6.12,102090.02569914877
200.0,6.13,102256.4527986437
200.0,6.14,102422.87979485953
200.0,6.15,102589.30680296144
200.0,6.16,102755.73368992526
200.0,6.17,102922.16084906054
200.0,6.18,103088.58768777785
200.0,6.19,103255.01475838093
200.0,6.2,103421.44183286943
200.0,6.21,103587.86878728076
200.0,6.22,103754.29580739072
200.0,6.23,103920.7227166254
200.0,6.24,104087.14984986556
200.0,6.25,104253.57670243805
200.0,6.26,104420.00377555555
200.0,6.27,104586.43084109822
200.0,6.28,104752.85780230942
200.0,6.29,104919.28481186814
200.0,6.3,105085.71173946378
200.0,6.31,105252.1388505102
200.0,6.32,105418.56572546199
200.0,6.33,105584.99280021062
200.0,6.34,105751.41978344551
200.0,6.35,105917.84681736211
200.0,6.36,106084.27380602233
200.0,6.37,106250.70074752503
200.0,6.38,106417.12783921965
200.0,6.39,106583.55478401243
200.0,6.4,106749.9817841338
200.0,6.41,106916.4088168643
200.0,6.42,107082.83582341488
200.0,6.43,107249.26283802597
200.0,6.44,107415.68984369475
200.0,6.45,107582.11678404262
200.0,6.46,107748.5438639339
200.0,6.47,107914.97078236693
200.0,6.48,108081.39780021357
200.0,6.49,108247.8248079546
200.0,6.5,108414.25183807126
200.0,6.51,108580.67881175416
200.0,6.52,108747.10584031018
200.0,6.53,108913.53281910512
200.0,6.54,109079.9598176221
200.0,6.55,109246.38687648438
200.0,6.56,109412.81389603319
200.0,6.57,109579.24079768316
200.0,6.58,109745.66782889838
200.0,6.59,109912.09487791758
200.0,6.6,110078.52178064681
200.0,6.61,110244.94882702314
200.0,6.62,110411.37589584873
200.0,6.63,110577.80287529796
200.0,6.64,110744.22982741163
200.0,6.65,110910.6568712266
200.0,6.66,111077.08386818435
200.0,6.67,111243.51081529583
200.0,6.68,111409.93786037229
200.0,6.69,111576.36486783788
200.0,6.7,111742.79191484419
200.0,6.71,111909.21883804825
200.0,6.72,112075.64584404494
200.0,6.73,112242.0728177976
200.0,6.74,112408.49971531125
200.0,6.75,112574.92664372246
200.0,6.76,112741.35359187769
200.0,6.77,112907.780387143
200.0,6.78,113074.20716699057
200.0,6.79,113240.63389559081
200.0,6.8,113407.0605241937
200.0,6.81,113573.48699643042
200.0,6.82,113739.91354485066
200.0,6.83,113906.3401235262
200.0,6.84,114072.7665903496
200.0,6.85,114239.19370720944
200.0,6.86,114405.62125987014
200.0,6.87,114572.05010378348
200.0,6.88,114738.48061522027
200.0,6.89,114904.91520221683
200.0,6.9,115071.3546959603
200.0,6.91,115237.8010469734
200.0,6.92,115404.26182476478
200.0,6.93,115570.72329903422
200.0,6.94,115737.19917128612
200.0,6.95,115908.28436345384
200.0,6.96,116117.48474175931
200.0,6.97,116566.67489063184
200.0,6.98,117851.49699944184
200.0,6.99,122521.32866745876
200.0,7.0,145580.30387876378
200.0,7.01,145800.34852020183
200.0,7.02,146010.87792598043
200.0,7.03,146219.78159205525
200.0,7.04,146428.25008977318
200.0,7.05,146636.46729365602
200.0,7.06,146844.53486363165
200.0,7.07,147052.4532022566
200.0,7.08,147260.07509854474
200.0,7.09,147466.6668779987
200.0,7.1,147644.2934157399
200.0,7.11,124535.05827775171
200.0,7.12,120270.82574999722
200.0,7.13,119256.80427867814
200.0,7.14,119112.24118798668
200.0,7.15,119240.14325747176
200.0,7.16,119404.18461572261
200.0,7.17,119571.06295265166
200.0,7.18,119737.90640657065
200.0,7.19,119904.75408535634
200.0,7.2,120071.60701665476
200.0,7.21,120238.46556173064
200.0,7.22,120405.32617870052
200.0,7.23,120572.18809298388
200.0,7.24,120739.05092343409
200.0,7.25,120905.91371671324
200.0,7.26,121072.77652840935
200.0,7.27,121239.639259791
200.0,7.28,121406.50171890082
200.0,7.29,121573.36400586895
200.0,7.3,121740.22610159974
200.0,7.31,121907.0880711573
200.0,7.32,122073.94992575997
200.0,7.33,122240.81169731639
200.0,7.34,122407.6734115238
200.0,7.35,122574.53508579946
200.0,7.36,122741.39673081311
200.0,7.37,122908.25835754763
200.0,7.38,123075.11997409348
200.0,7.39,123241.98158327168
200.0,7.4,123408.84318918675
200.0,7.41,123575.7047932398
200.0,7.42,123742.56639703605
200.0,7.43,123909.42800094216
200.0,7.44,124076.2896051817
200.0,7.45,124243.15121016369
200.0,7.46,124410.01281566097
200.0,7.47,124576.87442166176
200.0,7.48,124743.73602803497
200.0,7.49,124910.5976347089
200.0,7.5,125077.45924160523
200.0,7.51,125244.3208486475
200.0,7.52,125411.18245578128
200.0,7.53,125578.04406298009
200.0,7.54,125744.90567021494
200.0,7.55,125911.76727746554
200.0,7.56,126078.62888472388
200.0,7.57,126245.49049198531
200.0,7.58,126412.35209924437
200.0,7.59,126579.21370649902
200.0,7.6,126746.07531375237
200.0,7.61,126912.93692100528
200.0,7.62,127079.79852825668
200.0,7.63,127246.66013550742
200.0,7.64,127413.52174275843
200.0,7.65,127580.38335000878
200.0,7.66,127747.24495725828
200.0,7.67,127914.1065645084
200.0,7.68,128080.96817175897
200.0,7.69,128247.82977900868
200.0,7.7,128414.69138625826
200.0,7.71,128581.55299350838
200.0,7.72,128748.4146007582
200.0,7.73,128915.27620800778
200.0,7.74,129082.13781525803
200.0,7.75,129248.9994225082
200.0,7.76,129415.86102975793
200.0,7.77,129582.72263700786
200.0,7.78,129749.58424425796
200.0,7.79,129916.44585150748
200.0,7.8,130083.30745875699
200.0,7.81,130250.16906600697
200.0,7.82,130417.03067325786
200.0,7.83,130583.89228050725
200.0,7.84,130750.75388775681
200.0,7.85,130917.61549500725
200.0,7.86,131084.47710225653
200.0,7.87,131251.33870950586
200.0,7.88,131418.2003167561
200.0,7.89,131585.0619240065
200.0,7.9,131751.92353125647
200.0,7.91,131918.7851385072
200.0,7.92,132085.6467457562
200.0,7.93,132252.50835300644
200.0,7.94,132419.36996025633
200.0,7.95,132586.23156750685
200.0,7.96,132753.09317475572
200.0,7.97,132919.95478200636
200.0,7.98,133086.81638925496
200.0,7.99,133253.67799650476
2500.0,6.0,97228.99485149149
2500.0,6.01,97391.09951944763
2500.0,6.02,97553.20418419939
2500.0,6.03,97715.30884933844
