Time,Depth(m),Pressure(Pa)
200.0,6.45,107597.89317190918
200.0,6.46,107764.75475433153
200.0,6.47,107931.61633675397
200.0,6.48,108098.47791917586
200.0,6.49,108265.33950159808
200.0,6.5,108432.2010840207
200.0,6.51,108599.062666443
200.0,6.52,108765.9242488651
200.0,6.53,108932.7858312875
200.0,6.54,109099.64741371015
200.0,6.55,109266.50899613243
200.0,6.56,109433.37057855484
200.0,6.57,109600.23216097734
200.0,6.58,109767.0937433996
200.0,6.59,109933.9553258218
200.0,6.6,110100.8169082436
200.0,6.61,110267.6784906655
200.0,6.62,110434.5400730877
200.0,6.63,110601.40165551021
200.0,6.64,110768.26323793262
200.0,6.65,110935.1248203547
200.0,6.66,111101.98640277733
200.0,6.67,111268.84798519996
200.0,6.68,111435.70956762244
200.0,6.69,111602.57115004587
200.0,6.7,111769.43273247025
200.0,6.71,111936.29431489484
200.0,6.72,112103.15589732054
200.0,6.73,112270.0174797485
200.0,6.74,112436.87906217831
200.0,6.75,112603.74064461046
200.0,6.76,112770.60222704626
200.0,6.77,112937.4638094866
200.0,6.78,113104.32539192999
200.0,6.79,113271.18697437551
200.0,6.8,113438.04855682183
200.0,6.81,113604.91013926722
200.0,6.82,113771.7717217026
200.0,6.83,113938.63330411224
200.0,6.84,114105.4948865053
200.0,6.85,114272.3564688615
200.0,6.86,114439.21805121022
200.0,6.87,114606.07963357508
200.0,6.88,114772.94121640458
200.0,6.89,114939.80280095292
200.0,6.9,115106.66434748677
200.0,6.91,115273.52583359362
200.0,6.92,115440.39553344979
200.0,6.93,115607.15177297314
200.0,6.94,115773.26908902
200.0,6.95,115958.55318524396
200.0,6.96,116327.51471222148
200.0,6.97,117489.48750966656
200.0,6.98,120421.80801743576
200.0,6.99,127988.28614624293
200.0,7.0,145647.05692690733
200.0,7.01,145856.3816194047
200.0,7.02,146064.52583613724
200.0,7.03,146272.6119275874
200.0,7.04,146480.74839519622
200.0,7.05,146688.85910991684
200.0,7.06,146896.9741264777
200.0,7.07,147105.10262992766
200.0,7.08,147313.22961405126
200.0,7.09,147521.33489356222
200.0,7.1,147729.41605801237
200.0,7.11,124258.65740914062
200.0,7.12,119298.5644997424
200.0,7.13,118458.8590171916
200.0,7.14,119197.59467941691
200.0,7.15,119278.0079722777
200.0,7.16,119445.27845473279
200.0,7.17,119611.90462975888
200.0,7.18,119778.78881504486
200.0,7.19,119945.64998744184
200.0,7.2,120112.51178869091
200.0,7.21,120279.37338892584
200.0,7.22,120446.23499316516
200.0,7.23,120613.09659886811
200.0,7.24,120779.95820513436
200.0,7.25,120946.81981173137
200.0,7.26,121113.68141861854
200.0,7.27,121280.5430256213
200.0,7.28,121447.40463272818
200.0,7.29,121614.26623989339
200.0,7.3,121781.12784710023
200.0,7.31,121947.98945432698
200.0,7.32,122114.85106156733
200.0,7.33,122281.71266881659
200.0,7.34,122448.57427606886
200.0,7.35,122615.43588332165
200.0,7.36,122782.29749057512
200.0,7.37,122949.15909782812
200.0,7.38,123116.02070507986
200.0,7.39,123282.88231233136
200.0,7.4,123449.74391958292
200.0,7.41,123616.6055268336
200.0,7.42,123783.46713408387
200.0,7.43,123950.32874133445
200.0,7.44,124117.19034858444
200.0,7.45,124284.05195583415
200.0,7.46,124450.91356308415
200.0,7.47,124617.77517033431
200.0,7.48,124784.6367775846
200.0,7.49,124951.49838483454
200.0,7.5,125118.35999208428
200.0,7.51,125285.2215993338
200.0,7.52,125452.08320658366
200.0,7.53,125618.94481383347
200.0,7.54,125785.80642108375
200.0,7.55,125952.66802833346
200.0,7.56,126119.52963558305
200.0,7.57,126286.39124283323
200.0,7.58,126453.252850083
200.0,7.59,126620.11445733238
200.0,7.6,126786.9760645824
200.0,7.61,126953.8376718328
200.0,7.62,127120.69927908236
200.0,7.63,127287.560886332
200.0,7.64,127454.42249358215
200.0,7.65,127621.28410083185
200.0,7.66,127788.14570808128
200.0,7.67,127955.00731533126
200.0,7.68,128121.86892258165
200.0,7.69,128288.73052983137
200.0,7.7,128455.59213708108
200.0,7.71,128622.45374433127
200.0,7.72,128789.31535158097
200.0,7.73,128956.17695883049
200.0,7.74,129123.03856608059
200.0,7.75,129289.90017333113
200.0,7.76,129456.76178058061
200.0,7.77,129623.62338783039
200.0,7.78,129790.4849950806
200.0,7.79,129957.34660233022
200.0,7.8,130124.2082095798
200.0,7.81,130291.06981682988
200.0,7.82,130457.93142408055
200.0,7.83,130624.79303133006
200.0,7.84,130791.65463857978
200.0,7.85,130958.51624582983
200.0,7.86,131125.37785307923
200.0,7.87,131292.23946032854
200.0,7.88,131459.1010675789
200.0,7.89,131625.96267482944
200.0,7.9,131792.82428207927
200.0,7.91,131959.68588932996
200.0,7.92,132126.5474965793
200.0,7.93,132293.40910382927
200.0,7.94,132460.27071107912
200.0,7.95,132627.1323183298
200.0,7.96,132793.99392557848
200.0,7.97,132960.8555328293
200.0,7.98,133127.7171400782
200.0,7.99,133294.5787473276
