Time(s),rhoInlet(Kg/m3)
0.31000000000000005,2214.311285190248,130334.28006266836,133049.06662516983,135763.85318245576,138478.63974444842,141193.42630344327,143908.2128633075,146622.9994119004,149337.78541199112,202073.87561479714,154767.7520088978,157482.96595807883,160198.26565090177,162913.56486406166,165628.86407747213,168344.16329093842,171059.4625044026,173774.7617178673
200.23000000000002,2213.0948416981137,130238.68617612898,132952.21420090657,135665.74222424979,138379.27024889344,141092.79827269947,143806.3262967848,146519.85431596832,149233.38197300627,201915.08051287863,155473.98560296206,157374.4094109159,160088.21722807348,162802.02477747833,165515.83232708412,168229.63987671782,170943.44742635003,173657.2549759822
2500.23,2189.7327826996043,128815.45745300698,131500.57823565038,134185.69901829425,136870.8198009446,139555.94058356227,142241.06136620406,144926.18237732875,147668.0095762888,199289.52646008393,165341.11770932935,155677.35215743477,158351.88602674514,161037.04584309494,163722.20566787678,166407.36549266393,169092.525317449,171777.68514223414
4500.23,2145.041934216636,126170.9091203531,128801.24210490228,131431.5750894599,134061.90807401948,136692.2410585601,139322.57404930834,141953.2736308234,145002.67324704383,194361.72907633978,165417.0839160195,152630.90825796712,155104.70870884124,157734.99245704344,160365.35012810814,162995.70779994264,165626.06547177554,168256.42314360882
7000.23,2026.4820523715373,119184.46330878271,121669.41943418112,124154.37555960426,126639.33168501135,129124.28781113346,131609.2523171783,134103.235277171,137650.5102713801,181326.80289036606,158042.81711384127,144581.215634647,146522.40177164055,149004.0008493773,151488.97205089277,153973.94566748416,156458.9192842046,158943.89290092513
8250.23,1929.8618260902192,113496.77563617297,115863.25331288429,118229.73098960498,120596.20866632691,122962.68636627978,125329.22189069283,127717.21617860404,131411.74979089596,170711.80222357056,150651.3033472126,137915.78260550334,139537.57641627474,141894.58252119427,144261.0548165987,146627.54787502618,148994.04093926927,151360.53400351142
9000.23,1859.4401276989263,109352.41263135565,111632.53671004654,113912.66078874028,116192.78486745758,118472.90906100543,120753.17517018321,123065.24338201991,126788.30203292659,162976.54960422864,145006.86451031084,133014.69141191512,134449.09278180395,136714.00843078562,138994.09036661038,141274.22878941652,143554.36724600435,145834.505702595
10500.23,1698.3741994461018,99875.27451473294,101957.89312773688,104040.51174073969,106123.13035449527,108205.75039401838,110288.94213651726,112428.80320130233,116057.87650093377,145287.1184377852,131670.71391119785,121707.62342787281,122815.27066897531,124867.01137986692,126949.37404535765,129032.00487427808,131114.63623611606,133197.26759818703
12000.23,1531.5890867890214,90062.8300599443,91940.92968960336,93819.0293192727,95697.12896422452,97575.23792119414,99454.91018021281,101416.16746282685,104781.77468689665,126971.38019914019,117472.58480712582,109888.27450190425,110772.19122074223,112600.90548461353,114478.18042614288,116356.28737687692,118234.39848858905,120112.5096062621
14000,1345.6432091147817,79123.3564023768,80773.44120091618,82423.52600004776,84073.61110429463,85723.75414325012,87377.85315774039,89137.33302310323,92047.58863577632,106552.24475727086,101304.25255012352,96594.68157691539,97348.45694892958,98926.86616443442,100574.53466925856,102224.59859056275,103874.69342809536,105524.78841302347
