Time(s),Depth(m),Pressure(Pa)
1.0,6.0,106604.28922115512
1.0,6.01,106781.80616277088
1.0,6.02,106959.32310438664
1.0,6.03,107136.84004600241
1.0,6.04,107314.35698761817
1.0,6.05,107492.16060211911
1.0,6.06,107670.11710882549
1.0,6.07,107848.0736155319
1.0,6.08,108026.03012223827
1.0,6.09,108203.93747370281
1.0,6.1,108381.73247032883
1.0,6.11,108559.5274669549
1.0,6.12,108737.32246358092
1.0,6.13,108915.11746020695
1.0,6.14,109092.91760651403
1.0,6.15,109270.71798689754
1.0,6.16,109448.51836728101
1.0,6.17,109626.31874766453
1.0,6.18,109804.12425847135
1.0,6.19,109981.93306740746
1.0,6.2,110159.74187634356
1.0,6.21,110337.55068527965
1.0,6.22,110515.35157167743
1.0,6.23,110693.13001088341
1.0,6.24,110870.90845008937
1.0,6.25,111048.68688929532
1.0,6.26,111226.46532850128
1.0,6.27,111404.25675768813
1.0,6.28,111582.049424016
1.0,6.29,111759.84209034388
1.0,6.3,111937.63475667177
1.0,6.31,112115.41055867953
1.0,6.32,112293.17338813338
1.0,6.33,112470.93621758721
1.0,6.34,112648.69904704104
1.0,6.35,112826.46488441667
1.0,6.36,113004.24155031082
1.0,6.37,113182.01821620499
1.0,6.38,113359.79488209913
1.0,6.39,113537.57154799327
1.0,6.4,113715.32240011786
1.0,6.41,113893.06938017697
1.0,6.42,114070.8163602361
1.0,6.43,114248.56334029521
1.0,6.44,114426.31753092445
1.0,6.45,114604.07833124298
1.0,6.46,114781.83913156152
1.0,6.47,114959.59993188005
1.0,6.48,115137.35558612499
1.0,6.49,115315.08679652022
1.0,6.5,115492.81800691545
1.0,6.51,115670.54921731068
1.0,6.52,115848.2804277059
1.0,6.53,116026.02302121284
1.0,6.54,116203.76801116433
1.0,6.55,116381.51300111582
1.0,6.56,116559.25799106731
1.0,6.57,116736.98891142783
1.0,6.58,116914.7044831436
1.0,6.59,117092.42005485937
1.0,6.6,117270.13562657514
1.0,6.61,117447.85297194634
1.0,6.62,117625.58214168693
1.0,6.63,117803.3113114275
1.0,6.64,117981.04048116808
1.0,6.65,118158.76965090867
1.0,6.66,118336.47605332884
1.0,6.67,118514.1761314933
1.0,6.68,118691.87620965777
1.0,6.69,118869.57628782226
1.0,6.7,119047.28187456579
1.0,6.71,119224.99462246212
1.0,6.72,119402.70737035849
1.0,6.73,119580.42011825486
1.0,6.74,119758.12986844237
1.0,6.75,119935.80814268702
1.0,6.76,120113.48641693167
1.0,6.77,120291.16469117635
1.0,6.78,120468.84296542103
1.0,6.79,120646.54151394572
1.0,6.8,120824.24721809864
1.0,6.81,121001.95292225156
1.0,6.82,121179.65862640452
1.0,6.83,121357.33558338927
1.0,6.84,121534.96782255697
1.0,6.85,121712.60006172466
1.0,6.86,121890.23230089238
1.0,6.87,122067.89650778934
1.0,6.88,122246.26400472973
1.0,6.89,122424.63150167011
1.0,6.9,122602.99899861055
1.0,6.91,122781.36649555094
1.0,6.92,122960.86380869217
1.0,6.93,123140.85541642128
1.0,6.94,123320.8470241504
1.0,6.95,123500.83863187951
1.0,6.96,123675.80399762731
1.0,6.97,123841.34515966008
1.0,6.98,124006.88632169286
1.0,6.99,124172.42748372564
1.0,7.0,124337.9686457584
1.0,7.01,124516.66826657408
1.0,7.02,124705.98261876285
1.0,7.03,124902.87522276818
1.0,7.04,125097.4710464805
1.0,7.05,125281.90689545534
1.0,7.06,125467.65593366057
1.0,7.07,125666.84791967989
1.0,7.08,125859.95051906799
1.0,7.09,126046.92639200651
1.0,7.1,126227.08649337672
1.0,7.11,126402.89583175119
1.0,7.12,126578.70517012563
1.0,7.13,126754.51450850008
1.0,7.14,126930.32384687453
1.0,7.15,127106.133185249
1.0,7.16,127281.9425236235
1.0,7.17,127462.15476560307
1.0,7.18,127642.36700758264
1.0,7.19,127822.57924956223
1.0,7.2,128002.79149154181
1.0,7.21,128183.00373352136
1.0,7.22,128363.21597550095
1.0,7.23,128543.38064192302
1.0,7.24,128723.54530834506
1.0,7.25,128903.70997476712
1.0,7.26,129083.87464118915
1.0,7.27,129264.03930761121
1.0,7.28,129444.20397403324
1.0,7.29,129624.11165153551
1.0,7.3,129804.01932903778
1.0,7.31,129983.92700654006
1.0,7.32,130163.83468404236
1.0,7.33,130343.74236154463
1.0,7.34,130523.65003904693
1.0,7.35,130703.59806548318
1.0,7.36,130883.54609191942
1.0,7.37,131063.49411835567
1.0,7.38,131243.4421447919
1.0,7.39,131423.39017122812
1.0,7.4,131603.3381976644
1.0,7.41,131783.26421880818
1.0,7.42,131963.19023995197
1.0,7.43,132143.11626109577
1.0,7.44,132323.04228223962
1.0,7.45,132502.96830338342
1.0,7.46,132682.89432452727
1.0,7.47,132862.80164622984
1.0,7.48,133042.70896793244
1.0,7.49,133222.616289635
1.0,7.5,133402.5236113376
1.0,7.51,133582.4309330402
1.0,7.52,133762.33825474276
1.0,7.53,133942.2286374509
1.0,7.54,134122.11902015907
1.0,7.55,134302.0094028672
1.0,7.56,134481.89978557537
1.0,7.57,134661.79016828354
1.0,7.58,134841.6805509917
1.0,7.59,135021.5533341376
1.0,7.6,135201.42611728352
1.0,7.61,135381.29890042945
1.0,7.62,135561.17168357535
1.0,7.63,135741.04446672127
1.0,7.64,135920.9172498672
1.0,7.65,136100.77244061124
1.0,7.66,136280.62763135525
1.0,7.67,136460.48282209926
1.0,7.68,136640.33801284328
1.0,7.69,136820.19320358735
1.0,7.7,137000.04839433136
1.0,7.71,137179.88584398953
1.0,7.72,137359.72329364766
1.0,7.73,137539.5607433058
1.0,7.74,137719.39819296397
1.0,7.75,137899.23564262214
1.0,7.76,138079.07309228028
1.0,7.77,138258.89279746354
1.0,7.78,138438.7125026468
1.0,7.79,138618.53220783008
1.0,7.8,138798.35191301335
1.0,7.81,138978.1716181966
1.0,7.82,139157.99132337986
1.0,7.83,139337.79401629962
1.0,7.84,139517.5967092194
1.0,7.85,139697.39940213918
1.0,7.86,139877.20209505898
1.0,7.87,140057.00478797875
1.0,7.88,140236.80748089854
1.0,7.89,140416.59017513346
1.0,7.9,140596.37286936838
1.0,7.91,140776.15556360333
1.0,7.92,140955.93825783828
1.0,7.93,141135.72095207317
1.0,7.94,141315.50364630812
1.0,7.95,141495.28649346394
1.0,7.96,141675.06934061975
1.0,7.97,141854.85218777557
1.0,7.98,142034.63503493145
1.0,7.99,142214.41788208726
16.4,6.0,106588.33182741508
16.4,6.01,106765.90638579012
16.4,6.02,106943.4809441652
16.4,6.03,107121.05550254026
16.4,6.04,107298.63006091531
16.4,6.05,107476.46831876693
16.4,6.06,107654.44721633937
16.4,6.07,107832.42611391183
16.4,6.08,108010.40501148424
16.4,6.09,108188.34360040266
16.4,6.1,108366.1900552547
16.4,6.11,108544.03651010677
16.4,6.12,108721.88296495882
16.4,6.13,108899.72941981084
16.4,6.14,109077.57970909524
16.4,6.15,109255.43017267202
16.4,6.16,109433.28063624879
16.4,6.17,109611.13109982556
16.4,6.18,109788.98584188182
16.4,6.19,109966.84333438918
16.4,6.2,110144.70082689653
16.4,6.21,110322.55831940389
16.4,6.22,110500.40806943274
16.4,6.23,110678.23588243936
16.4,6.24,110856.06369544596
16.4,6.25,111033.89150845254
16.4,6.26,111211.71932145914
16.4,6.27,111389.5593066577
16.4,6.28,111567.40045111265
16.4,6.29,111745.24159556761
16.4,6.3,111923.08274002255
16.4,6.31,112100.90731826432
16.4,6.32,112278.71915326518
16.4,6.33,112456.53098826605
16.4,6.34,112634.3428232669
16.4,6.35,112812.15747659362
16.4,6.36,112989.98227589359
16.4,6.37,113167.80707519356
16.4,6.38,113345.63187449351
16.4,6.39,113523.45667379347
16.4,6.4,113701.25611315038
16.4,6.41,113879.05174851578
16.4,6.42,114056.84738388119
16.4,6.43,114234.64301924659
16.4,6.44,114412.44541756398
16.4,6.45,114590.25401525397
16.4,6.46,114768.06261294396
16.4,6.47,114945.87121063397
16.4,6.48,115123.67474944761
16.4,6.49,115301.4542585984
16.4,6.5,115479.23376774919
16.4,6.51,115657.01327689999
16.4,6.52,115834.79278605078
16.4,6.53,116012.58299095329
16.4,6.54,116190.37544759299
16.4,6.55,116368.16790423272
16.4,6.56,116545.96036087241
16.4,6.57,116723.73897415338
16.4,6.58,116901.50248558845
16.4,6.59,117079.26599702351
16.4,6.6,117257.02950845855
16.4,6.61,117434.79469006864
16.4,6.62,117612.5710061786
16.4,6.63,117790.34732228855
16.4,6.64,117968.12363839854
16.4,6.65,118145.8999545085
16.4,6.66,118323.65382703478
16.4,6.67,118501.40146523222
16.4,6.68,118679.14910342969
16.4,6.69,118856.89674162716
16.4,6.7,119034.64954253005
16.4,6.71,119212.40905494997
16.4,6.72,119390.1685673699
16.4,6.73,119567.92807978985
16.4,6.74,119745.68466457605
16.4,6.75,119923.41050920784
16.4,6.76,120101.13635383964
16.4,6.77,120278.86219847144
16.4,6.78,120456.58804310327
16.4,6.79,120634.33227269714
16.4,6.8,120812.08299110118
16.4,6.81,120989.8337095052
16.4,6.82,121167.58442790924
16.4,6.83,121345.31071865709
16.4,6.84,121522.99901082867
16.4,6.85,121700.68730300025
16.4,6.86,121878.37559517186
16.4,6.87,122056.09592992169
16.4,6.88,122234.52120139232
16.4,6.89,122412.94647286294
16.4,6.9,122591.3717443336
16.4,6.91,122769.79701580426
16.4,6.92,122949.4253024214
16.4,6.93,123129.57990816518
16.4,6.94,123309.73451390896
16.4,6.95,123489.88911965274
16.4,6.96,123664.76215977971
16.4,6.97,123829.73226437511
16.4,6.98,123994.70236897052
