Time(s),Depth(m),Pressure(Pa)
52.8,6.17,150780.6471498076
52.8,6.18,150983.36461375837
52.8,6.19,151220.90252119754
52.8,6.2,151441.53199536144
52.8,6.21,151700.11772961164
52.8,6.22,151928.96439948393
52.8,6.23,152178.48876219254
52.8,6.24,152435.34363740543
52.8,6.25,152670.63827774534
52.8,6.26,152929.12943234466
52.8,6.27,153155.34375332954
52.8,6.28,153407.0835668905
52.8,6.29,153647.74069538346
52.8,6.3,153897.16549315685
52.8,6.31,154165.1236243644
52.8,6.32,154405.3059041516
52.8,6.33,154644.0438365534
52.8,6.34,154895.20633296762
52.8,6.35,155132.28117687837
52.8,6.36,155399.85095170673
52.8,6.37,155614.1363665691
52.8,6.38,155875.3796413097
52.8,6.39,156117.55358300268
52.8,6.4,156367.19137399486
52.8,6.41,156618.87951588636
52.8,6.42,156839.51675360688
52.8,6.43,157115.16734344242
52.8,6.44,157342.82419654573
52.8,6.45,157600.56778415368
52.8,6.46,157822.25373484023
52.8,6.47,158103.7916590624
52.8,6.48,158331.47655472622
52.8,6.49,158573.47445788176
52.8,6.5,158832.56420113216
52.8,6.51,159072.73986298856
52.8,6.52,159325.43897406143
52.8,6.53,159558.08935033783
52.8,6.54,159813.0182660915
52.8,6.55,160047.84187790126
52.8,6.56,160305.7506597817
52.8,6.57,160544.6546388155
52.8,6.58,160798.91790029313
52.8,6.59,161049.2968835968
52.8,6.6,161289.53728889083
52.8,6.61,161536.77648002608
52.8,6.62,161783.95999653643
52.8,6.63,162023.59435115283
52.8,6.64,162274.38264090903
52.8,6.65,162513.16348512156
52.8,6.66,162757.83271920064
52.8,6.67,163012.8859078557
52.8,6.68,163242.0155561287
52.8,6.69,163532.86749112228
52.8,6.7,163746.43707052903
52.8,6.71,164001.1944812759
52.8,6.72,164236.42599944316
52.8,6.73,164500.6212252307
52.8,6.74,164733.31882333127
52.8,6.75,164977.9350988469
52.8,6.76,165232.53814614657
52.8,6.77,165471.0737157546
52.8,6.78,165727.29400753835
52.8,6.79,165957.28147448448
52.8,6.8,166219.2102193541
52.8,6.81,166460.9657739325
52.8,6.82,166703.19999239442
52.8,6.83,166951.31880924
52.8,6.84,167198.288949564
52.8,6.85,167444.52776980735
52.8,6.86,167698.17244545172
52.8,6.87,167937.22671121452
52.8,6.88,168190.11718764697
52.8,6.89,168428.04993167566
52.8,6.9,168682.70780197924
52.8,6.91,168918.97703296808
52.8,6.92,169175.86716983
52.8,6.93,169424.09980515466
52.8,6.94,169648.76631834573
52.8,6.95,169918.28494102127
52.8,6.96,170145.24233165532
52.8,6.97,170380.40150251734
52.8,6.98,170607.65966353897
52.8,6.99,170922.90348932927
52.8,7.0,171268.8928714756
52.8,7.01,171484.5540224679
52.8,7.02,171676.80803760694
52.8,7.03,171887.4699783503
52.8,7.04,172110.5907762507
52.8,7.05,172342.068475935
52.8,7.06,172573.15645203396
52.8,7.07,172791.33309900615
52.8,7.08,172998.3903001467
52.8,7.09,173173.03305916762
52.8,7.1,173342.7418089101
52.8,7.11,173800.35776996217
52.8,7.12,174042.03908065648
52.8,7.13,174281.0269133447
52.8,7.14,174532.70239321867
52.8,7.15,174774.432730511
52.8,7.16,175011.70711771765
52.8,7.17,175265.5030549297
52.8,7.18,175507.19178376655
52.8,7.19,175756.79599727553
52.8,7.2,176009.39512276993
52.8,7.21,176255.628586911
52.8,7.22,176501.99831427663
52.8,7.23,176753.5198893018
52.8,7.24,177001.0241008637
52.8,7.25,177235.17825464977
52.8,7.26,177483.36972982413
52.8,7.27,177743.8188507913
52.8,7.28,177979.89521966517
52.8,7.29,178241.9108491788
52.8,7.3,178490.9292748037
52.8,7.31,178729.40110882864
52.8,7.32,178966.64610111323
52.8,7.33,179207.8947410166
52.8,7.34,179481.6876875837
52.8,7.35,179722.37209147512
52.8,7.36,179972.92731350468
52.8,7.37,180220.1622114756
52.8,7.38,180465.36925149753
52.8,7.39,180697.57991936
52.8,7.4,180945.6276830688
52.8,7.41,181220.759392381
52.8,7.42,181445.14974647952
52.8,7.43,181714.14157483767
