Time,Depth(m),Pressure(Pa)
1.0,6.0,100272.4357080735
1.0,6.01,100438.73750156052
1.0,6.02,100605.03915928517
1.0,6.03,100771.34083197372
1.0,6.04,100937.64252504536
1.0,6.05,101103.9441301504
1.0,6.06,101270.24581943214
1.0,6.07,101436.54748027842
1.0,6.08,101602.84921393637
1.0,6.09,101769.1507870274
1.0,6.1,101935.45249688794
1.0,6.11,102101.7541936971
1.0,6.12,102268.05580220191
1.0,6.13,102434.357520051
1.0,6.14,102600.65918444222
1.0,6.15,102766.96085519924
1.0,6.16,102933.26246387302
1.0,6.17,103099.56421252312
1.0,6.18,103265.8657963404
1.0,6.19,103432.16749887884
1.0,6.2,103598.46920362902
1.0,6.21,103764.77084681999
1.0,6.22,103931.07252367024
1.0,6.23,104097.37414377724
1.0,6.24,104263.67587929104
1.0,6.25,104429.9774701921
1.0,6.26,104596.27917406148
1.0,6.27,104762.5808742027
1.0,6.28,104928.88252086002
1.0,6.29,105095.18419230367
1.0,6.3,105261.48582179943
1.0,6.31,105427.78754577063
1.0,6.32,105594.08914812467
1.0,6.33,105760.39085288344
1.0,6.34,105926.69251089043
1.0,6.35,106092.99419486293
1.0,6.36,106259.29585604387
1.0,6.37,106425.59749266837
1.0,6.38,106591.89920605523
1.0,6.39,106758.20084416599
1.0,6.4,106924.50251119962
1.0,6.41,107090.80419465629
1.0,6.42,107257.10586462541
1.0,6.43,107423.40753866936
1.0,6.44,107589.70920798315
1.0,6.45,107756.01084413839
1.0,6.46,107922.31255203042
1.0,6.47,108088.61417671131
1.0,6.48,108254.91585241145
1.0,6.49,108421.21752297625
1.0,6.5,108587.51920515198
1.0,6.51,108753.82085812988
1.0,6.52,108920.12253936872
1.0,6.53,109086.42419547355
1.0,6.54,109252.72586115499
1.0,6.55,109419.02755766151
1.0,6.56,109585.32923470161
1.0,6.57,109751.63085088047
1.0,6.58,109917.93253381668
1.0,6.59,110084.2342262042
1.0,6.6,110250.53584338458
1.0,6.61,110416.83753444275
1.0,6.62,110583.13923716912
1.0,6.63,110749.44089505271
1.0,6.64,110915.74253895221
1.0,6.65,111082.04423000621
1.0,6.66,111248.34589777108
1.0,6.67,111414.6475396347
1.0,6.68,111580.94923094951
1.0,6.69,111747.25090153041
1.0,6.7,111913.55258829202
1.0,6.71,112079.85420602119
1.0,6.72,112246.15585628357
1.0,6.73,112412.45747303046
1.0,6.74,112578.75902718195
1.0,6.75,112745.06056272215
1.0,6.76,112911.3620576936
1.0,6.77,113077.66340352182
1.0,6.78,113243.96466121393
1.0,6.79,113410.2657704651
1.0,6.8,113576.56670916686
1.0,6.81,113742.86738775314
1.0,6.82,113909.16801823933
1.0,6.83,114075.46863503027
1.0,6.84,114241.76910749695
1.0,6.85,114408.0703802201
1.0,6.86,114574.3723837579
1.0,6.87,114740.67653292339
1.0,6.88,114906.98349711738
1.0,6.89,115073.29756041637
1.0,6.9,115239.62059116387
1.0,6.91,115405.95603514378
1.0,6.92,115572.31699551332
1.0,6.93,115738.70879491458
1.0,6.94,115905.15391397529
1.0,6.95,116071.6792874943
1.0,6.96,116238.3766979935
1.0,6.97,116405.27853940029
1.0,6.98,116573.80793201963
1.0,6.99,116805.13872042592
1.0,7.0,145832.77496564688
1.0,7.01,146066.53641975034
1.0,7.02,146280.22737578666
1.0,7.03,146490.08987744062
1.0,7.04,146699.37595859868
1.0,7.05,146908.07256015154
1.0,7.06,147116.44685886003
1.0,7.07,147324.62041050367
1.0,7.08,147532.11179091907
1.0,7.09,147737.0391969952
1.0,7.1,147860.66684982827
1.0,7.11,118754.70378444578
1.0,7.12,118908.1379278963
1.0,7.13,119073.97826149111
1.0,7.14,119240.5396795754
1.0,7.15,119407.35008129496
1.0,7.16,119574.3158606251
1.0,7.17,119741.34437446295
1.0,7.18,119908.40764265176
1.0,7.19,120075.50412238736
1.0,7.2,120242.61009186278
1.0,7.21,120409.72633251829
1.0,7.22,120576.84634938488
1.0,7.23,120743.96864255873
1.0,7.24,120911.09254981384
1.0,7.25,121078.2162995055
1.0,7.26,121245.34000072234
1.0,7.27,121412.4635119414
1.0,7.28,121579.58646855822
1.0,7.29,121746.70907792036
1.0,7.3,121913.83130701615
1.0,7.31,122080.95328968976
1.0,7.32,122248.07504879827
1.0,7.33,122415.19664704069
1.0,7.34,122582.3181351853
1.0,7.35,122749.43954743395
1.0,7.36,122916.56090426797
1.0,7.37,123083.68222663831
1.0,7.38,123250.80353013813
1.0,7.39,123417.92482002421
1.0,7.4,123585.04610405426
1.0,7.41,123752.16738482578
1.0,7.42,123919.28866538045
1.0,7.43,124086.40994638906
1.0,7.44,124253.53122806555
1.0,7.45,124420.65251112077
1.0,7.46,124587.77379519916
1.0,7.47,124754.89508026313
1.0,7.48,124922.01636602668
1.0,7.49,125089.1376523692
1.0,7.5,125256.25893914799
1.0,7.51,125423.3802262155
1.0,7.52,125590.50151346604
1.0,7.53,125757.62280085156
1.0,7.54,125924.74408831302
1.0,7.55,126091.86537580835
1.0,7.56,126258.98666331949
1.0,7.57,126426.10795083853
1.0,7.58,126593.22923835422
1.0,7.59,126760.35052586051
1.0,7.6,126927.47181336362
1.0,7.61,127094.59310086536
1.0,7.62,127261.71438836333
1.0,7.63,127428.83567585995
1.0,7.64,127595.95696335612
1.0,7.65,127763.07825085131
1.0,7.66,127930.19953834565
1.0,7.67,128097.32082584014
1.0,7.68,128264.44211333516
1.0,7.69,128431.5634008291
1.0,7.7,128598.68468832318
1.0,7.71,128765.80597581773
1.0,7.72,128932.92726331195
1.0,7.73,129100.04855080551
1.0,7.74,129267.16983829984
1.0,7.75,129434.29112579499
1.0,7.76,129601.4124132887
1.0,7.77,129768.53370078283
1.0,7.78,129935.65498827724
1.0,7.79,130102.77627577141
1.0,7.8,130269.89756326523
1.0,7.81,130437.0188507597
1.0,7.82,130604.14013825466
1.0,7.83,130771.26142574869
1.0,7.84,130938.38271324278
1.0,7.85,131105.50400073736
1.0,7.86,131272.6252882309
1.0,7.87,131439.7465757245
1.0,7.88,131606.8678632193
1.0,7.89,131773.98915071425
1.0,7.9,131941.11043820792
1.0,7.91,132108.23172570343
1.0,7.92,132275.35301319702
1.0,7.93,132442.4743006914
1.0,7.94,132609.59558818553
1.0,7.95,132776.71687568078
1.0,7.96,132943.83816317335
1.0,7.97,133110.95945066863
1.0,7.98,133278.0807381618
1.0,7.99,133445.20202565572
200.0,6.0,100092.90170648594
200.0,6.01,100259.31637388484
200.0,6.02,100425.73100144329
200.0,6.03,100592.14563340443
200.0,6.04,100758.56027135467
200.0,6.05,100924.97488348924
200.0,6.06,101091.3895203268
200.0,6.07,101257.80414882045
200.0,6.08,101424.21879861504
200.0,6.09,101590.63340136752
200.0,6.1,101757.04804428927
200.0,6.11,101923.4626833155
200.0,6.12,102089.87729642147
200.0,6.13,102256.29194159489
200.0,6.14,102422.70657108517
200.0,6.15,102589.12120243374
200.0,6.16,102755.53581569833
200.0,6.17,102921.95047000718
200.0,6.18,103088.36507582272
200.0,6.19,103254.77971638927
200.0,6.2,103421.1943575451
200.0,6.21,103587.60898061167
200.0,6.22,103754.02361356934
200.0,6.23,103920.43823021313
200.0,6.24,104086.8528810774
200.0,6.25,104253.2674889178
200.0,6.26,104419.68212992696
200.0,6.27,104586.09676979308
200.0,6.28,104752.51139393059
200.0,6.29,104918.92602536327
200.0,6.3,105085.34064463722
200.0,6.31,105251.75529164833
200.0,6.32,105418.16990296822
200.0,6.33,105584.58454432244
200.0,6.34,105750.99917197636
200.0,6.35,105917.41380720952
200.0,6.36,106083.82843583715
200.0,6.37,106250.24305726301
200.0,6.38,106416.6577011542
200.0,6.39,106583.072322955
200.0,6.4,106749.48695325098
200.0,6.41,106915.90158835209
200.0,6.42,107082.31621950626
200.0,6.43,107248.73085187921
200.0,6.44,107415.14548286091
200.0,6.45,107581.56010411942
200.0,6.46,107747.97474641347
200.0,6.47,107914.38936427684
200.0,6.48,108080.80399709185
200.0,6.49,108247.21862841237
200.0,6.5,108413.63326314818
200.0,6.51,108580.04788935476
200.0,6.52,108746.4625238539
200.0,6.53,108912.87715098087
200.0,6.54,109079.29178085494
200.0,6.55,109245.70641975295
200.0,6.56,109412.12105301401
200.0,6.57,109578.5356684541
200.0,6.58,109744.95030352173
200.0,6.59,109911.36494142086
200.0,6.6,110077.77955728417
200.0,6.61,110244.19419485496
200.0,6.62,110410.6088359265
200.0,6.63,110577.02346400238
200.0,6.64,110743.43808808643
200.0,6.65,110909.85272604124
200.0,6.66,111076.26735721323
200.0,6.67,111242.6819806908
200.0,6.68,111409.09661824376
200.0,6.69,111575.51124901595
200.0,6.7,111741.92588298226
200.0,6.71,111908.3404945513
200.0,6.72,112074.75511192958
200.0,6.73,112241.16971344416
200.0,6.74,112407.5842883384
200.0,6.75,112573.9988461493
200.0,6.76,112740.41337547443
200.0,6.77,112906.82783811574
200.0,6.78,113073.24225011303
200.0,6.79,113239.65658219907
200.0,6.8,113406.07083070977
200.0,6.81,113572.484954296
200.0,6.82,113738.8990488014
200.0,6.83,113905.31316338759
200.0,6.84,114071.72723955332
200.0,6.85,114238.14176343985
200.0,6.86,114404.55674421642
200.0,6.87,114570.97296000207
200.0,6.88,114737.39077154323
200.0,6.89,114903.81249252643
200.0,6.9,115070.23921705673
200.0,6.91,115236.67278512886
200.0,6.92,115403.12092131807
200.0,6.93,115569.56992612212
200.0,6.94,115736.03463415844
200.0,6.95,115907.15165524214
200.0,6.96,116116.68083395583
200.0,6.97,116567.61202092617
200.0,6.98,117857.45617616666
200.0,6.99,122536.64023647699
200.0,7.0,145577.1171357966
200.0,7.01,145798.4100682714
200.0,7.02,146009.11460612
200.0,7.03,146218.0705935284
200.0,7.04,146426.5604075781
200.0,7.05,146634.78504852805
200.0,7.06,146842.84963628318
200.0,7.07,147050.7510080686
200.0,7.08,147258.32194366565
200.0,7.09,147464.7001874481
200.0,7.1,147626.6091938092
200.0,7.11,124543.62800562585
200.0,7.12,120273.52555447919
200.0,7.13,119256.68623325914
200.0,7.14,119111.14279571243
200.0,7.15,119238.88022888776
200.0,7.16,119402.90602300438
200.0,7.17,119569.7842241192
200.0,7.18,119736.62776212204
200.0,7.19,119903.47569961441
200.0,7.2,120070.32890322704
200.0,7.21,120237.18769016989
200.0,7.22,120404.0485208061
200.0,7.23,120570.91060383091
200.0,7.24,120737.77357288245
200.0,7.25,120904.63647050252
200.0,7.26,121071.49935456402
200.0,7.27,121238.36214289215
200.0,7.28,121405.22463861985
200.0,7.29,121572.0869509691
200.0,7.3,121738.94906173174
200.0,7.31,121905.81104118603
200.0,7.32,122072.6729013642
200.0,7.33,122239.53467562026
200.0,7.34,122406.39639093337
200.0,7.35,122573.25806550853
200.0,7.36,122740.11971031349
200.0,7.37,122906.9813365801
200.0,7.38,123073.842952646
200.0,7.39,123240.70456134707
200.0,7.4,123407.56616684828
200.0,7.41,123574.42777057114
200.0,7.42,123741.28937409479
200.0,7.43,123908.15097778969
200.0,7.44,124075.01258191686
200.0,7.45,124241.87418681459
200.0,7.46,124408.73579224492
200.0,7.47,124575.5973982183
200.0,7.48,124742.45900457252
200.0,7.49,124909.32061123446
200.0,7.5,125076.18221812317
200.0,7.51,125243.04382516106
200.0,7.52,125409.90543229351
200.0,7.53,125576.76703949206
200.0,7.54,125743.6286467276
200.0,7.55,125910.49025397896
200.0,7.56,126077.35186123899
200.0,7.57,126244.21346850172
200.0,7.58,126411.07507576057
200.0,7.59,126577.93668301508
200.0,7.6,126744.79829026845
200.0,7.61,126911.65989752131
200.0,7.62,127078.52150477283
200.0,7.63,127245.38311202341
200.0,7.64,127412.24471927408
200.0,7.65,127579.10632652411
200.0,7.66,127745.96793377379
200.0,7.67,127912.82954102391
200.0,7.68,128079.69114827455
200.0,7.69,128246.5527555244
200.0,7.7,128413.41436277391
200.0,7.71,128580.27597002407
200.0,7.72,128747.13757727381
200.0,7.73,128913.99918452323
200.0,7.74,129080.86079177343
200.0,7.75,129247.72239902378
200.0,7.76,129414.58400627348
200.0,7.77,129581.44561352342
200.0,7.78,129748.30722077348
200.0,7.79,129915.1688280231
200.0,7.8,130082.0304352725
200.0,7.81,130248.89204252293
200.0,7.82,130415.75364977309
200.0,7.83,130582.6152570229
200.0,7.84,130749.47686427267
200.0,7.85,130916.33847152255
200.0,7.86,131083.20007877194
200.0,7.87,131250.0616860214
200.0,7.88,131416.92329327142
200.0,7.89,131583.78490052206
200.0,7.9,131750.64650777186
200.0,7.91,131917.5081150228
200.0,7.92,132084.36972227186
200.0,7.93,132251.23132952195
200.0,7.94,132418.09293677175
200.0,7.95,132584.95454402282
200.0,7.96,132751.8161512709
200.0,7.97,132918.6777585222
200.0,7.98,133085.5393657706
200.0,7.99,133252.40097302065
2500.0,6.0,97228.99485377946
2500.0,6.01,97391.09936067149
2500.0,6.02,97553.20386704261
2500.0,6.03,97715.30837350618
2500.0,6.04,97877.41288003189
2500.0,6.05,98039.51738622345
2500.0,6.06,98201.62189272248
2500.0,6.07,98363.726399144
2500.0,6.08,98525.83090578897
2500.0,6.09,98687.93541183202
2500.0,6.1,98850.03991846672
2500.0,6.11,99012.14442498144
2500.0,6.12,99174.24893111437
2500.0,6.13,99336.35343770556
2500.0,6.14,99498.45794410573
2500.0,6.15,99660.56245045057
2500.0,6.16,99822.66695677685
2500.0,6.17,99984.77146356754
2500.0,6.18,100146.87596952658
2500.0,6.19,100308.98047585294
2500.0,6.2,100471.08498226888
2500.0,6.21,100633.18948844074
2500.0,6.22,100795.2939946847
2500.0,6.23,100957.3985012065
2500.0,6.24,101119.50300817251
2500.0,6.25,101281.6075141049
2500.0,6.26,101443.71202053364
2500.0,6.27,101605.81652688298
2500.0,6.28,101767.92103307185
2500.0,6.29,101930.0255394389
2500.0,6.3,102092.13004572666
2500.0,6.31,102254.23455241727
2500.0,6.32,102416.3390585749
2500.0,6.33,102578.44356512661
2500.0,6.34,102740.54807149291
2500.0,6.35,102902.65257789983
2500.0,6.36,103064.75708433747
2500.0,6.37,103226.86159070833
2500.0,6.38,103388.96609730928
2500.0,6.39,103551.07060359587
2500.0,6.4,103713.17510997334
2500.0,6.41,103875.2796164245
2500.0,6.42,104037.38412284173
2500.0,6.43,104199.48862930921
2500.0,6.44,104361.5931357651
2500.0,6.45,104523.69764207487
2500.0,6.46,104685.8021486527
2500.0,6.47,104847.90665489242
2500.0,6.48,105010.01116130636
2500.0,6.49,105172.11566771426
2500.0,6.5,105334.220174179
2500.0,6.51,105496.3246805873
2500.0,6.52,105658.42918711167
2500.0,6.53,105820.53369351641
2500.0,6.54,105982.63819989601
2500.0,6.55,106144.7427063671
2500.0,6.56,106306.84721280435
2500.0,6.57,106468.95171904546
2500.0,6.58,106631.0562255542
2500.0,6.59,106793.16073211144
2500.0,6.6,106955.26523838262
2500.0,6.61,107117.36974493344
2500.0,6.62,107279.47425154196
2500.0,6.63,107441.57875804287
2500.0,6.64,107603.68326453728
2500.0,6.65,107765.78777125053
2500.0,6.66,107927.89227800966
2500.0,6.67,108089.9967851071
2500.0,6.68,108252.10129385561
2500.0,6.69,108414.20580773168
2500.0,6.7,108576.3103390807
2500.0,6.71,108738.41492159237
2500.0,6.72,108900.51965654726
2500.0,6.73,109062.62481079981
2500.0,6.74,109224.73110679499
2500.0,6.75,109386.84030082272
2500.0,6.76,109548.95666344368
2500.0,6.77,109711.08988237761
2500.0,6.78,109873.26173457241
2500.0,6.79,110035.51826234156
2500.0,6.8,110197.9570509604
2500.0,6.81,110360.78212504255
2500.0,6.82,110524.3916665719
2500.0,6.83,110689.30338299529
2500.0,6.84,110856.8006171068
2500.0,6.85,111029.01614271349
2500.0,6.86,111208.98084616849
2500.0,6.87,111402.43751087028
2500.0,6.88,111616.9750985917
2500.0,6.89,111865.42736115548
2500.0,6.9,112163.36972220393
2500.0,6.91,112535.74576449505
2500.0,6.92,113018.5378487538
2500.0,6.93,113654.38553535838
2500.0,6.94,114504.42454416525
2500.0,6.95,115660.88574963507
2500.0,6.96,117237.72820773727
2500.0,6.97,119389.5469641804
2500.0,6.98,122387.84403163193
2500.0,6.99,127237.43192676899
2500.0,7.0,140325.68205943354
2500.0,7.01,140528.90826404456
2500.0,7.02,140729.86525547493
2500.0,7.03,140930.57865764768
2500.0,7.04,141131.23754322523
2500.0,7.05,141331.85833625065
2500.0,7.06,141532.45890186806
2500.0,7.07,141733.03982964333
2500.0,7.08,141933.57690678723
2500.0,7.09,142133.94776895345
2500.0,7.1,142327.76397770265
2500.0,7.11,129363.01390723031
2500.0,7.12,124924.57565261291
2500.0,7.13,122231.31379220315
2500.0,7.14,120348.44310326265
2500.0,7.15,119068.04689128447
2500.0,7.16,118214.91237812725
2500.0,7.17,117655.76177613366
2500.0,7.18,117324.07552410148
2500.0,7.19,117137.80382188712
2500.0,7.2,117068.86388390182
2500.0,7.21,117081.42706708232
2500.0,7.22,117148.23181494865
2500.0,7.23,117250.66895184366
2500.0,7.24,117377.39128492255
2500.0,7.25,117519.09923853137
2500.0,7.26,117669.07345235594
2500.0,7.27,117824.65728319886
2500.0,7.28,117983.38215337257
2500.0,7.29,118143.78693762407
2500.0,7.3,118305.0717217288
2500.0,7.31,118466.81343794953
2500.0,7.32,118628.78177357563
2500.0,7.33,118790.85943507867
2500.0,7.34,118952.98752212983
2500.0,7.35,119115.13834848336
2500.0,7.36,119277.29878137252
2500.0,7.37,119439.46321333203
2500.0,7.38,119601.62921542261
2500.0,7.39,119763.79583555528
2500.0,7.4,119925.96267390884
2500.0,7.41,120088.12958739419
2500.0,7.42,120250.29652668828
2500.0,7.43,120412.46347460564
2500.0,7.44,120574.63042536107
2500.0,7.45,120736.7973769955
2500.0,7.46,120898.96432892035
2500.0,7.47,121061.13128097703
2500.0,7.48,121223.29823309554
2500.0,7.49,121385.46518525397
2500.0,7.5,121547.63213743645
2500.0,7.51,121709.79908963219
2500.0,7.52,121871.96604184105
2500.0,7.53,122034.13299405487
2500.0,7.54,122196.29994626908
2500.0,7.55,122358.46689848427
2500.0,7.56,122520.63385069915
2500.0,7.57,122682.80080291376
2500.0,7.58,122844.96775512768
2500.0,7.59,123007.134707341
2500.0,7.6,123169.301659555
2500.0,7.61,123331.46861176942
2500.0,7.62,123493.63556398301
2500.0,7.63,123655.80251619684
2500.0,7.64,123817.96946841093
2500.0,7.65,123980.13642062448
2500.0,7.66,124142.30337283784
2500.0,7.67,124304.470325052
2500.0,7.68,124466.63727726639
2500.0,7.69,124628.80422948001
2500.0,7.7,124790.97118169365
2500.0,7.71,124953.13813390788
2500.0,7.72,125115.30508612165
2500.0,7.73,125277.47203833495
2500.0,7.74,125439.63899054908
2500.0,7.75,125601.8059427636
2500.0,7.76,125763.97289497688
2500.0,7.77,125926.13984719067
2500.0,7.78,126088.30679940502
2500.0,7.79,126250.47375161864
2500.0,7.8,126412.64070383208
2500.0,7.81,126574.80765604625
2500.0,7.82,126736.97460826045
2500.0,7.83,126899.14156047461
2500.0,7.84,127061.30851268813
2500.0,7.85,127223.47546490197
2500.0,7.86,127385.64241711533
2500.0,7.87,127547.80936932871
2500.0,7.88,127709.97632154312
2500.0,7.89,127872.14327375747
2500.0,7.9,128034.31022597116
2500.0,7.91,128196.47717818599
2500.0,7.92,128358.64413039925
2500.0,7.93,128520.81108261336
2500.0,7.94,128682.97803482706
2500.0,7.95,128845.14498704183
2500.0,7.96,129007.31193925418
2500.0,7.97,129169.478891469
2500.0,7.98,129331.64584368194
2500.0,7.99,129493.81279589518
4500.0,6.0,92672.2148263692
4500.0,6.01,92826.76758644314
4500.0,6.02,92981.32034635471
4500.0,6.03,93135.87310632004
4500.0,6.04,93290.42586629567
4500.0,6.05,93444.97862617158
4500.0,6.06,93599.53138614247
4500.0,6.07,93754.08414610419
4500.0,6.08,93908.63690609965
4500.0,6.09,94063.18966590252
4500.0,6.1,94217.74242587242
4500.0,6.11,94372.2951857254
4500.0,6.12,94526.84794512944
4500.0,6.13,94681.4007049454
4500.0,6.14,94835.95346490221
4500.0,6.15,94990.50622416669
4500.0,6.16,95145.05898485171
4500.0,6.17,95299.6117452416
4500.0,6.18,95454.16450444545
