Time,Depth(m),Pressure(Pa)
0.0,6.0,130334.2800627124
0.0,6.01,130551.46298141731
0.0,6.02,130768.64589560362
0.0,6.03,130985.8288106126
0.0,6.04,131203.01172647413
0.0,6.05,131420.1946381265
0.0,6.06,131637.37755376974
0.0,6.07,131854.56046816995
0.0,6.08,132071.7433863509
0.0,6.09,132288.926296143
0.0,6.1,132506.10921304437
0.0,6.11,132723.29212926718
0.0,6.12,132940.47504093975
0.0,6.13,133157.65795821106
0.0,6.14,133374.8408728102
0.0,6.15,133592.0237875654
0.0,6.16,133809.20669937585
0.0,6.17,134026.38961814772
0.0,6.18,134243.5725285891
0.0,6.19,134460.75544507196
0.0,6.2,134677.93836177562
0.0,6.21,134895.12127522324
0.0,6.22,135112.30419033006
0.0,6.23,135329.48710270782
0.0,6.24,135546.67002079717
0.0,6.25,135763.85293159602
0.0,6.26,135981.0358481477
0.0,6.27,136198.2187646114
0.0,6.28,136415.40167822846
0.0,6.29,136632.58459307125
0.0,6.3,136849.76750593534
0.0,6.31,137066.95042345536
0.0,6.32,137284.13333483652
0.0,6.33,137501.31625146064
0.0,6.34,137718.49916560724
0.0,6.35,137935.68208127248
0.0,6.36,138152.86499564347
0.0,6.37,138370.047908697
0.0,6.38,138587.23082579902
0.0,6.39,138804.4137390331
0.0,6.4,139021.59665357604
0.0,6.41,139238.7795692155
0.0,6.42,139455.96248406693
0.0,6.43,139673.14539903897
0.0,6.44,139890.3283138781
0.0,6.45,140107.51122693968
0.0,6.46,140324.69414370804
0.0,6.47,140541.87705627354
0.0,6.48,140759.0599713257
0.0,6.49,140976.2428862379
0.0,6.5,141193.42580166933
0.0,6.51,141410.60871559542
0.0,6.52,141627.79163105213
0.0,6.53,141844.97454512917
0.0,6.54,142062.15745973095
0.0,6.55,142279.34037600868
0.0,6.56,142496.52329116725
0.0,6.57,142713.70620321654
0.0,6.58,142930.8891187124
0.0,6.59,143148.07203469722
0.0,6.6,143365.2549467546
0.0,6.61,143582.4378626618
0.0,6.62,143799.62077928532
0.0,6.63,144016.80369341138
0.0,6.64,144233.98660690692
0.0,6.65,144451.1695228719
0.0,6.66,144668.35243759234
0.0,6.67,144885.53535108088
0.0,6.68,145102.7182671548
0.0,6.69,145319.9011822818
0.0,6.7,145537.08409837045
0.0,6.71,145754.26701109964
0.0,6.72,145971.44992567736
0.0,6.73,146188.6328389669
0.0,6.74,146405.81574939145
