Time(s),Depth(m),Pressure(Pa)
52.8,6.38,113299.43941377744
52.8,6.39,113476.90801181848
52.8,6.4,113654.36260959684
52.8,6.41,113831.81877161335
52.8,6.42,114009.27298938275
52.8,6.43,114186.73091339336
52.8,6.44,114364.1793150523
52.8,6.45,114541.62748276576
52.8,6.46,114719.07746218116
52.8,6.47,114896.51129667628
52.8,6.48,115073.9569953413
52.8,6.49,115251.39500471725
52.8,6.5,115428.83442936686
52.8,6.51,115606.26819627147
52.8,6.52,115783.69968936921
52.8,6.53,115961.13496612155
52.8,6.54,116138.55222802263
52.8,6.55,116315.98042901102
52.8,6.56,116493.4057406116
52.8,6.57,116670.82656848442
52.8,6.58,116848.24524138666
52.8,6.59,117025.65815660503
52.8,6.6,117203.0720628562
52.8,6.61,117380.48905698131
52.8,6.62,117557.8972740195
52.8,6.63,117735.30328819208
52.8,6.64,117912.70773015988
52.8,6.65,118090.10918248654
52.8,6.66,118267.51126055713
52.8,6.67,118444.91010974692
52.8,6.68,118622.3108781206
52.8,6.69,118799.69247659562
52.8,6.7,118977.08950541168
52.8,6.71,119154.47815304126
52.8,6.72,119331.86327675954
52.8,6.73,119509.25237069583
52.8,6.74,119686.63065058185
52.8,6.75,119864.01102337253
52.8,6.76,120041.38375300748
52.8,6.77,120218.75974789861
52.8,6.78,120396.12904582461
52.8,6.79,120573.49536564558
52.8,6.8,120750.86597748485
52.8,6.81,120928.22482512734
52.8,6.82,121105.5842749035
52.8,6.83,121282.94899693617
52.8,6.84,121460.30396746373
52.8,6.85,121637.66416602863
52.8,6.86,121815.04196241577
52.8,6.87,121992.41893258778
52.8,6.88,122169.82458013533
52.8,6.89,122347.2593596091
52.8,6.9,122524.74390425668
52.8,6.91,122702.28953068012
52.8,6.92,122879.95583939133
52.8,6.93,123057.76991915122
52.8,6.94,123235.7953242752
52.8,6.95,123414.20736185688
52.8,6.96,123593.26631633329
52.8,6.97,123773.84628192462
52.8,6.98,123955.95903831723
52.8,6.99,124125.88407100501
52.8,7.0,124273.11820842385
52.8,7.01,124450.49040463114
52.8,7.02,124634.72915353389
52.8,7.03,124816.8139219957
52.8,7.04,124997.04745003351
52.8,7.05,125176.13954757576
52.8,7.06,125354.59462120771
52.8,7.07,125532.9212564039
52.8,7.08,125709.66296383878
52.8,7.09,125883.9630672375
52.8,7.1,126076.3357952595
52.8,7.11,126273.80018246287
52.8,7.12,126464.30637107276
52.8,7.13,126640.77592690266
52.8,7.14,126816.68916851156
52.8,7.15,126995.75842976212
52.8,7.16,127174.98801137932
52.8,7.17,127354.66776445808
52.8,7.18,127534.48168058907
52.8,7.19,127714.42998528948
52.8,7.2,127894.43112747649
52.8,7.21,128074.44971651264
52.8,7.22,128254.4895711856
52.8,7.23,128434.54063014933
52.8,7.24,128614.58950829037
52.8,7.25,128794.63370673683
52.8,7.26,128974.6746080209
52.8,7.27,129154.70897048379
52.8,7.28,129334.73806468546
52.8,7.29,129514.76101681482
52.8,7.3,129694.77860817296
52.8,7.31,129874.79104626525
52.8,7.32,130054.79841693983
52.8,7.33,130234.80112091424
52.8,7.34,130414.79956945957
52.8,7.35,130594.79306895037
52.8,7.36,130774.78219660066
52.8,7.37,130954.76696496844
52.8,7.38,131134.74764767877
52.8,7.39,131314.72419306161
52.8,7.4,131494.69663444918
52.8,7.41,131674.66507626415
52.8,7.42,131854.62940023537
52.8,7.43,132034.58967171598
52.8,7.44,132214.54524768304
52.8,7.45,132394.49680679443
52.8,7.46,132574.44422285276
52.8,7.47,132754.3876076369
52.8,7.48,132934.32689710954
52.8,7.49,133114.26207499244
52.8,7.5,133294.1933961713
52.8,7.51,133474.12030560343
52.8,7.52,133654.0426594106
52.8,7.53,133833.96082475816
52.8,7.54,134013.87486990963
52.8,7.55,134193.7848659455
52.8,7.56,134373.6908210936
52.8,7.57,134553.5925357063
52.8,7.58,134733.48989800707
52.8,7.59,134913.38399881666
52.8,7.6,135093.27241057457
52.8,7.61,135273.1569902071
52.8,7.62,135453.037481892
52.8,7.63,135632.91371758573
52.8,7.64,135812.78582078402
52.8,7.65,135992.65390836116
52.8,7.66,136172.51791579442
52.8,7.67,136352.37782425593
52.8,7.68,136532.2325660222
52.8,7.69,136712.08336121432
52.8,7.7,136891.9298719812
52.8,7.71,137071.7723033032
52.8,7.72,137251.61057341422
52.8,7.73,137431.44457473577
52.8,7.74,137611.274456072
52.8,7.75,137791.1004163561
52.8,7.76,137970.9209345366
52.8,7.77,138150.7379652732
52.8,7.78,138330.5503317454
52.8,7.79,138510.35852420444
52.8,7.8,138690.16248206276
52.8,7.81,138869.96213869975
52.8,7.82,139049.75769828373
52.8,7.83,139229.54921378396
52.8,7.84,139409.33591345602
52.8,7.85,139589.11815935696
52.8,7.86,139768.89608768598
52.8,7.87,139948.66982237383
52.8,7.88,140128.43928080745
52.8,7.89,140308.2044094437
52.8,7.9,140487.96526126782
52.8,7.91,140667.72190342107
52.8,7.92,140847.47423949421
52.8,7.93,141027.22210786803
52.8,7.94,141206.96536680785
52.8,7.95,141386.70551859395
52.8,7.96,141566.4433608767
52.8,7.97,141746.18295807875
52.8,7.98,141925.92986040367
52.8,7.99,142105.7086122733
112.8,6.0,106500.25236759195
112.8,6.01,106677.96242399285
112.8,6.02,106854.93005731326
112.8,6.03,107032.49161248065
112.8,6.04,107210.46386904691
112.8,6.05,107388.50099015013
112.8,6.06,107566.54217924154
112.8,6.07,107744.58716167037
112.8,6.08,107922.63091468744
112.8,6.09,108100.66819210832
112.8,6.1,108278.70726469353
112.8,6.11,108456.7445463568
112.8,6.12,108634.7768248489
