Time,Depth(m),Pressure(Pa)
1.0,7.62,79768.12523747003
1.0,7.63,79935.246531911
1.0,7.64,80102.36782451763
1.0,7.65,80269.48911576394
1.0,7.66,80436.61040585252
1.0,7.67,80603.7316950918
1.0,7.68,80770.85298367709
1.0,7.69,80937.97427182946
1.0,7.7,81105.09555971611
1.0,7.71,81272.21684739685
1.0,7.72,81439.33813496627
1.0,7.73,81606.45942247097
1.0,7.74,81773.58070994315
1.0,7.75,81940.70199739982
1.0,7.76,82107.82328485129
1.0,7.77,82274.94457231072
1.0,7.78,82442.06585977893
1.0,7.79,82609.18714725303
1.0,7.8,82776.30843473271
1.0,7.81,82943.4297222172
1.0,7.82,83110.55100970525
1.0,7.83,83277.67229719492
1.0,7.84,83444.79358468617
1.0,7.85,83611.91487217887
1.0,7.86,83779.03615967187
1.0,7.87,83946.15744716518
1.0,7.88,84113.27873465935
1.0,7.89,84280.40002215409
1.0,7.9,84447.52130964813
1.0,7.91,84614.64259714312
1.0,7.92,84781.76388463697
1.0,7.93,84948.88517213128
1.0,7.94,85116.0064596256
1.0,7.95,85283.1277471203
1.0,7.96,85450.24903461375
1.0,7.97,85617.37032210859
1.0,7.98,85784.4916096023
1.0,7.99,85951.61289709613
200.0,6.0,50743.36402023711
200.0,6.01,50904.52344865152
200.0,6.02,51065.63963671703
200.0,6.03,51226.76373359556
200.0,6.04,51387.91570354158
200.0,6.05,51549.03447052801
200.0,6.06,51710.231456778645
200.0,6.07,51871.38326810855
200.0,6.08,52032.60616604962
200.0,6.09,52193.769697150616
200.0,6.1,52354.988991497725
200.0,6.11,52516.205682605876
200.0,6.12,52677.35871511465
200.0,6.13,52838.55652883925
200.0,6.14,52999.72792754783
200.0,6.15,53160.91874818757
200.0,6.16,53322.02549342535
200.0,6.17,53483.21106807126
200.0,6.18,53644.283356064436
200.0,6.19,53805.36964740035
200.0,6.2,53966.44225388925
200.0,6.21,54127.43555040572
200.0,6.22,54288.38468134808
200.0,6.23,54449.24870680677
200.0,6.24,54610.089642152336
200.0,6.25,54770.89919122508
200.0,6.26,54931.763459149435
200.0,6.27,55092.63679226287
200.0,6.28,55253.59218994662
200.0,6.29,55414.649339884665
200.0,6.3,55575.825686128504
200.0,6.31,55737.11891521108
200.0,6.32,55898.45452580893
200.0,6.33,56059.90771803767
200.0,6.34,56221.424826432296
200.0,6.35,56382.907858836785
200.0,6.36,56544.52886638063
200.0,6.37,56706.084809276916
200.0,6.38,56867.7462955762
200.0,6.39,57029.5166502185
200.0,6.4,57191.35770925462
200.0,6.41,57352.962064465035
200.0,6.42,57514.878082847965
200.0,6.43,57676.60440071286
200.0,6.44,57838.45456237293
200.0,6.45,58000.03143566492
200.0,6.46,58161.86170007889
200.0,6.47,58323.693119412535
200.0,6.48,58485.67403226311
200.0,6.49,58647.76436942837
200.0,6.5,58810.3617343302
200.0,6.51,58973.042682526386
200.0,6.52,59136.380241683764
200.0,6.53,59299.700253095914
200.0,6.54,59462.18699363396
200.0,6.55,59625.41490167105
200.0,6.56,59788.69862667696
200.0,6.57,59950.66271650353
200.0,6.58,60111.87346437093
200.0,6.59,60273.070996606286
200.0,6.6,60433.26126760572
200.0,6.61,60592.76397399862
200.0,6.62,60752.7461005676
200.0,6.63,60911.986638126284
200.0,6.64,61069.787485307985
200.0,6.65,61227.11190933392
200.0,6.66,61383.7404212836
200.0,6.67,61540.02890323469
200.0,6.68,61695.359141056426
200.0,6.69,61850.009055031755
200.0,6.7,62002.989040063025
200.0,6.71,62155.93275597738
200.0,6.72,62308.40393222809
200.0,6.73,62460.572381986865
200.0,6.74,62612.59344109575
200.0,6.75,62767.13581285429
200.0,6.76,62921.338500752696
200.0,6.77,63076.09087290343
200.0,6.78,63232.9157904218
200.0,6.79,63387.55948307384
200.0,6.8,63544.96471417574
200.0,6.81,63706.87180286027
200.0,6.82,63870.60882526971
200.0,6.83,64029.294073770114
200.0,6.84,64192.40359103006
200.0,6.85,64356.13992441996
200.0,6.86,64519.692784598505
200.0,6.87,64681.03548950753
200.0,6.88,64844.90235810094
200.0,6.89,65006.14471269097
200.0,6.9,65166.137810232125
200.0,6.91,65324.15664517108
200.0,6.92,65475.3176401935
200.0,6.93,65624.69867723723
200.0,6.94,65769.14971698313
200.0,6.95,65906.30915401368
200.0,6.96,66017.88931292573
200.0,6.97,66141.9897374583
200.0,6.98,66797.3588476573
200.0,6.99,78225.7446235546
200.0,7.0,92271.66566852183
200.0,7.01,95447.61443602716
200.0,7.02,95450.87319567111
200.0,7.03,95451.18339931392
200.0,7.04,95452.20608218462
200.0,7.05,95448.30613041593
200.0,7.06,95447.72699741105
200.0,7.07,95448.92605763201
200.0,7.08,95450.28880263145
200.0,7.09,95446.682717342
200.0,7.1,100050.34576655936
200.0,7.11,68695.63052209896
200.0,7.12,68671.65451767674
200.0,7.13,68778.02969505827
200.0,7.14,68938.00931134296
200.0,7.15,69145.82417951002
200.0,7.16,69362.61598479486
200.0,7.17,69569.05629559296
200.0,7.18,69754.53363837926
200.0,7.19,69926.76004884792
200.0,7.2,70094.24082755957
200.0,7.21,70260.45008067749
200.0,7.22,70426.77923606968
200.0,7.23,70593.36035432012
200.0,7.24,70760.10559601622
200.0,7.25,70926.91163147584
200.0,7.26,71093.78269716694
200.0,7.27,71260.67771052851
200.0,7.28,71427.5756564098
200.0,7.29,71594.47486199437
200.0,7.3,71761.36929437243
200.0,7.31,71928.25856177992
200.0,7.32,72095.14124164241
200.0,7.33,72262.0189415655
200.0,7.34,72428.8923791679
200.0,7.35,72595.76224735597
200.0,7.36,72762.62933365974
200.0,7.37,72929.49453790658
200.0,7.38,73096.35841128408
200.0,7.39,73263.22129587966
200.0,7.4,73430.0836024206
200.0,7.41,73596.94550069235
200.0,7.42,73763.80720530941
200.0,7.43,73930.66879254875
200.0,7.44,74097.5303108732
200.0,7.45,74264.39181638214
200.0,7.46,74431.25332686561
200.0,7.47,74598.11484752875
200.0,7.48,74764.9763808045
200.0,7.49,74931.83793144999
200.0,7.5,75098.69949721209
200.0,7.51,75265.56107422627
200.0,7.52,75432.4226602153
200.0,7.53,75599.28425389432
200.0,7.54,75766.14585228905
200.0,7.55,75933.00745406337
200.0,7.56,76099.86905818034
200.0,7.57,76266.73066382292
200.0,7.58,76433.59227040927
200.0,7.59,76600.45387749694
200.0,7.6,76767.31548486442
200.0,7.61,76934.17709237219
200.0,7.62,77101.03869994292
200.0,7.63,77267.90030749157
200.0,7.64,77434.76191498553
200.0,7.65,77601.62352242642
200.0,7.66,77768.4851298195
200.0,7.67,77935.34673717231
200.0,7.68,78102.20834449117
200.0,7.69,78269.06995178644
200.0,7.7,78435.93155906533
200.0,7.71,78602.79316633215
200.0,7.72,78769.6547735914
200.0,7.73,78936.5163808458
200.0,7.74,79103.37798809796
200.0,7.75,79270.23959534864
200.0,7.76,79437.10120259784
200.0,7.77,79603.9628098471
200.0,7.78,79770.82441709658
200.0,7.79,79937.68602434557
200.0,7.8,80104.54763159473
200.0,7.81,80271.40923884432
200.0,7.82,80438.27084609428
200.0,7.83,80605.1324533437
200.0,7.84,80771.99406059324
200.0,7.85,80938.85566784315
200.0,7.86,81105.71727509257
200.0,7.87,81272.5788823421
200.0,7.88,81439.44048959216
200.0,7.89,81606.30209684241
200.0,7.9,81773.16370409228
200.0,7.91,81940.02531134262
200.0,7.92,82106.8869185921
200.0,7.93,82273.74852584208
200.0,7.94,82440.61013309198
200.0,7.95,82607.4717403423
200.0,7.96,82774.33334759132
200.0,7.97,82941.19495484178
200.0,7.98,83108.05656209103
200.0,7.99,83274.91816934064
2500.0,6.0,51253.39306879001
2500.0,6.01,51417.46376184792
2500.0,6.02,51581.532460057446
2500.0,6.03,51745.596310700974
2500.0,6.04,51909.65632178557
2500.0,6.05,52073.712615371136
2500.0,6.06,52237.76772772568
2500.0,6.07,52401.81447585153
2500.0,6.08,52565.86123859792
2500.0,6.09,52729.905507467636
2500.0,6.1,52893.944120865366
2500.0,6.11,53057.98149830284
2500.0,6.12,53222.01766238766
2500.0,6.13,53386.04998379565
2500.0,6.14,53550.08545584347
2500.0,6.15,53714.118587999794
2500.0,6.16,53878.15224516378
2500.0,6.17,54042.18599049762
2500.0,6.18,54206.22554961475
2500.0,6.19,54370.26367552203
2500.0,6.2,54534.31094479694
2500.0,6.21,54698.36595535429
2500.0,6.22,54862.42483176908
2500.0,6.23,55026.49070531763
2500.0,6.24,55190.56264387009
2500.0,6.25,55354.64528502495
2500.0,6.26,55518.73243288493
2500.0,6.27,55682.83236901778
2500.0,6.28,55846.94337670627
2500.0,6.29,56011.06279406478
2500.0,6.3,56175.19302691721
2500.0,6.31,56339.33298272855
2500.0,6.32,56503.48680144598
2500.0,6.33,56667.64988907949
2500.0,6.34,56831.82822597975
2500.0,6.35,56996.01837618993
2500.0,6.36,57160.22063499226
2500.0,6.37,57324.43472532429
2500.0,6.38,57488.65638208206
2500.0,6.39,57652.88672952916
2500.0,6.4,57817.12044362794
2500.0,6.41,57981.351230962515
2500.0,6.42,58145.57911991213
2500.0,6.43,58309.7939695236
2500.0,6.44,58473.99310927624
2500.0,6.45,58638.1619604047
2500.0,6.46,58802.29795724688
2500.0,6.47,58966.39060009574
2500.0,6.48,59130.42151028928
2500.0,6.49,59294.39025273694
2500.0,6.5,59458.30390679644
2500.0,6.51,59622.14406046241
2500.0,6.52,59785.92603691921
2500.0,6.53,59949.652244827455
2500.0,6.54,60113.312629928914
2500.0,6.55,60276.99192796034
2500.0,6.56,60440.74280495136
2500.0,6.57,60604.76577767354
2500.0,6.58,60769.25190966837
2500.0,6.59,60934.58131904289
2500.0,6.6,61102.07134739999
2500.0,6.61,61272.90261196898
2500.0,6.62,61446.06270940852
2500.0,6.63,61626.30031836152
2500.0,6.64,61819.71853916991
2500.0,6.65,62026.44295641289
2500.0,6.66,62253.91157193897
2500.0,6.67,62517.2579331187
