Time(s),rhoInlet(Kg/m3)
1.27,1703.58091227,97523.509529,94278.8309567,91034.3764536,87788.8048674,84542.839064,81266.2598453,77969.6342447,75258.2974224,125844.840244,72273.8875229,73577.0666089,75673.66926,77762.6707702,79851.685885,81940.7019974,84029.7180909,86118.7341846
200.23000000000002,1700.93381498,50743.3640202,52757.9593013,54770.8991912,56786.9173006,58810.3617343,60833.0167766,62767.1358129,64761.9964759,92271.6656685,68718.7735424,70926.9116315,73012.9267737,75098.6994972,77184.4695037,79270.2395953,81356.009686,83441.7797766
2500.23,1653.07800422,51253.3930688,53304.0336322,55354.645285,57406.5442092,59458.3039068,61532.9036121,66847.1621957,82994.4415007,91969.13979,86058.9560864,71802.0381112,73644.9064332,75671.9921073,77699.0789354,79726.1658389,81753.2527415,83780.3396442
4500.23,1575.86388563,53415.4036942,55405.1196356,57823.7769227,62712.2612368,71026.1882576,80303.5455201,87682.3286106,91674.8119982,92259.0038572,90956.9869482,74914.0392329,74885.4507361,76812.2026604,78744.6048834,80677.0079739,82609.4110637,84541.8141534
7000.23,1431.46816593,58187.9839971,75546.4895635,79348.5831404,82478.9733232,85096.5983586,87496.6800577,89852.6161059,92204.7155235,92741.3094117,92896.851103,80200.1463156,77965.8859655,79610.15116,81364.9656024,83120.3030895,84875.640928,86630.9787665
8250.23,1352.75746402,61300.7524265,79321.6544352,81596.0554086,83788.5661748,85958.0124931,88124.1273068,90290.0397441,92455.7179388,92982.3982134,93489.0711996,82835.931795,80191.0426049,81628.9729599,83285.1054286,84943.9175182,86602.7363549,88261.5551952
9000.23,1308.69356424,63264.1950513,80239.5627731,82308.6969657,84368.4644452,86426.7222932,88484.8567595,90543.0034072,92600.9736852,93113.0078563,93784.070836,84342.1321577,81651.3222761,82962.4725809,84561.7162114,86166.476099,87771.2615531,89376.0470362
10500.23,1234.38268846,67047.653709,81651.4343072,83519.4204922,85387.3669702,87255.3132965,89123.2589826,90991.21765,92859.095784,93329.5244622,94275.3290127,87040.4774644,84549.7830852,85633.8176918,87131.416527,88644.8879593,90158.5490173,91672.2107882
12000.23,1181.50265149,70210.1216898,82721.8395653,84444.6587072,86167.4755903,87890.2933896,89613.1108643,91335.9382659,93058.749848,93479.842679,94656.940764,89164.3787746,87032.3613311,87944.3501253,89360.0113514,90808.0472422,92256.8578602,93705.6754632
14000,1139.39847367,73100.3352972,83643.7107856,85241.9569009,86840.1856218,88438.4145593,90036.6433297,91634.879575,93233.1406233,93585.7780478,95009.7646506,91059.6991414,89352.2506076,90105.4136574,91437.9854571,92832.2214712,94229.3477606,95626.5345749
