Time,Depth(m),Pressure(Pa)
8250.0,7.03,171445.59979179854
8250.0,7.04,171689.65479568212
8250.0,7.05,171933.70425213306
8250.0,7.06,172177.75366196124
8250.0,7.07,172421.8077629624
8250.0,7.08,172665.86160675943
8250.0,7.09,172909.90583070184
8250.0,7.1,173153.93764545867
8250.0,7.11,157951.86752136232
8250.0,7.12,152444.33099536665
8250.0,7.13,148837.16743734572
8250.0,7.14,146126.4802794135
8250.0,7.15,144083.6713597938
8250.0,7.16,142497.11277060834
8250.0,7.17,141252.74779834406
8250.0,7.18,140293.11687866965
8250.0,7.19,139541.4680935743
8250.0,7.2,138974.4387644569
8250.0,7.21,138558.7743825796
8250.0,7.22,138262.3310862812
8250.0,7.23,138063.34417456095
8250.0,7.24,137949.047363718
8250.0,7.25,137901.3576942368
8250.0,7.26,137903.17278217507
8250.0,7.27,137949.27889431806
8250.0,7.28,138029.89393464045
8250.0,7.29,138137.3453234415
8250.0,7.3,138265.5074663493
8250.0,7.31,138409.63110255578
8250.0,7.32,138565.9094965149
8250.0,7.33,138731.32315189496
8250.0,7.34,138903.53730523467
8250.0,7.35,139080.79255799638
8250.0,7.36,139261.68848215943
8250.0,7.37,139445.1795114447
8250.0,7.38,139630.51228736428
8250.0,7.39,139817.16394482943
8250.0,7.4,140004.71218688693
8250.0,7.41,140192.8652109953
8250.0,7.42,140381.42346006527
8250.0,7.43,140570.25350529962
8250.0,7.44,140759.2631736798
8250.0,7.45,140948.38977034582
8250.0,7.46,141137.5900016278
8250.0,7.47,141326.836154043
8250.0,7.48,141516.11145739438
8250.0,7.49,141705.40474823478
8250.0,7.5,141894.70887653486
8250.0,7.51,142084.0194373198
8250.0,7.52,142273.3337852736
8250.0,7.53,142462.65035788337
8250.0,7.54,142651.96820615343
8250.0,7.55,142841.2867789315
8250.0,7.56,143030.60575308546
8250.0,7.57,143219.9249456282
8250.0,7.58,143409.24425757967
8250.0,7.59,143598.56363378977
8250.0,7.6,143787.8830435357
8250.0,7.61,143977.20247078026
8250.0,7.62,144166.52190701454
8250.0,7.63,144355.84134773578
8250.0,7.64,144545.16079073696
8250.0,7.65,144734.480234856
8250.0,7.66,144923.7996795177
8250.0,7.67,145113.119124435
8250.0,7.68,145302.43856947366
8250.0,7.69,145491.7580145672
8250.0,7.7,145681.07745968597
8250.0,7.71,145870.39690481685
8250.0,7.72,146059.71634995233
8250.0,7.73,146249.03579508967
8250.0,7.74,146438.35524022882
8250.0,7.75,146627.67468536884
8250.0,7.76,146816.99413050772
8250.0,7.77,147006.31357564713
8250.0,7.78,147195.63302078703
8250.0,7.79,147384.95246592633
8250.0,7.8,147574.2719110654
8250.0,7.81,147763.59135620532
8250.0,7.82,147952.91080134554
8250.0,7.83,148142.23024648475
8250.0,7.84,148331.54969162412
8250.0,7.85,148520.86913676388
8250.0,7.86,148710.18858190285
8250.0,7.87,148899.5080270417
8250.0,7.88,149088.82747218176
8250.0,7.89,149278.14691732213
8250.0,7.9,149467.46636246156
8250.0,7.91,149656.785807602
8250.0,7.92,149846.10525274082
8250.0,7.93,150035.4246978806
8250.0,7.94,150224.7441430201
8250.0,7.95,150414.06358816053
8250.0,7.96,150603.38303329857
8250.0,7.97,150792.7024784391
8250.0,7.98,150982.0219235775
8250.0,7.99,151171.3413687164
9000.0,6.0,109352.41263135598
9000.0,6.01,109534.82367394945
9000.0,6.02,109717.23471654215
9000.0,6.03,109899.64575913554
9000.0,6.04,110082.05680172748
9000.0,6.05,110264.4678443213
9000.0,6.06,110446.87888691363
9000.0,6.07,110629.28992950659
9000.0,6.08,110811.70097209916
9000.0,6.09,110994.11201469238
9000.0,6.1,111176.52305728449
9000.0,6.11,111358.93409987744
9000.0,6.12,111541.34514246952
9000.0,6.13,111723.75618506211
9000.0,6.14,111906.1672276556
9000.0,6.15,112088.57827024885
9000.0,6.16,112270.98931284143
9000.0,6.17,112453.4003554346
9000.0,6.18,112635.81139802767
9000.0,6.19,112818.22244062001
9000.0,6.2,113000.63348321259
9000.0,6.21,113183.04452580579
9000.0,6.22,113365.45556839895
9000.0,6.23,113547.86661099168
9000.0,6.24,113730.27765358477
9000.0,6.25,113912.68869617781
9000.0,6.26,114095.09973877009
9000.0,6.27,114277.51078136277
9000.0,6.28,114459.921823956
9000.0,6.29,114642.33286654908
9000.0,6.3,114824.74390914163
9000.0,6.31,115007.15495173476
9000.0,6.32,115189.56599432789
9000.0,6.33,115371.9770369204
9000.0,6.34,115554.38807951349
9000.0,6.35,115736.79912210799
9000.0,6.36,115919.21016470228
9000.0,6.37,116101.62120730056
9000.0,6.38,116284.03224990473
9000.0,6.39,116466.4432925217
9000.0,6.4,116648.854335169
9000.0,6.41,116831.2653778773
9000.0,6.42,117013.67642070196
9000.0,6.43,117196.08746379086
9000.0,6.44,117378.49850739547
9000.0,6.45,117560.90955201653
9000.0,6.46,117743.320598647
9000.0,6.47,117925.73164916961
9000.0,6.48,118108.14270723393
9000.0,6.49,118290.55377953257
9000.0,6.5,118472.96487853111
9000.0,6.51,118655.37602622237
9000.0,6.52,118837.78726174985
9000.0,6.53,119020.1986594889
9000.0,6.54,119202.61034526651
9000.0,6.55,119385.02253620107
9000.0,6.56,119567.43559860165
9000.0,6.57,119749.85014016551
9000.0,6.58,119932.26719442943
9000.0,6.59,120114.68845997636
9000.0,6.6,120297.11670875039
9000.0,6.61,120479.55627740675
9000.0,6.62,120662.01371657327
9000.0,6.63,120844.4998711092
9000.0,6.64,121027.03175244038
9000.0,6.65,121209.6342689833
9000.0,6.66,121392.34428198618
9000.0,6.67,121575.2156452433
9000.0,6.68,121758.32975857552
9000.0,6.69,121941.80693690703
9000.0,6.7,122125.8236718472
9000.0,6.71,122310.60296212416
9000.0,6.72,122496.46976494318
9000.0,6.73,122683.88175634039
9000.0,6.74,122873.4625210125
9000.0,6.75,123066.01555504036
9000.0,6.76,123262.6215867021
9000.0,6.77,123464.7048472219
9000.0,6.78,123674.096660786
9000.0,6.79,123893.16390596524
9000.0,6.8,124124.9203965796
9000.0,6.81,124373.36674665024
9000.0,6.82,124643.30074291334
9000.0,6.83,124938.2176467244
9000.0,6.84,125266.34669087394
9000.0,6.85,125637.04601245366
9000.0,6.86,126058.58727300397
9000.0,6.87,126544.82352527353
9000.0,6.88,127106.24881737019
9000.0,6.89,127761.87988593301
9000.0,6.9,128529.63567245398
9000.0,6.91,129435.08695588796
9000.0,6.92,130510.72893509516
